Node_ID,Elevation_Smoothen_ft,Curve_Current_degrees,geometry,x_coordinate,y_coordinate,Station_if,Intersection_if,Switch_if,Cumulative_Length_ft
288,799.3375571,0.00046,POINT (-79.7533 36.07673),-79.7533,36.07673,0,0,0,14400
289,799.3823571,0.00046,POINT (-79.7532 36.0768),-79.7532,36.0768,0,0,0,14450
290,799.5138714,0.00046,POINT (-79.7531 36.07687),-79.7531,36.07687,0,0,0,14500
291,799.9213,0.00046,POINT (-79.753 36.07694),-79.753,36.07694,0,0,0,14550
292,800.3165,0.0006,POINT (-79.7529 36.077),-79.7529,36.077,0,0,0,14600
293,800.5835,0.0006,POINT (-79.7528 36.07707),-79.7528,36.07707,0,0,0,14650
294,800.7561286,0,POINT (-79.7527 36.07714),-79.7527,36.07714,0,0,0,14700
295,800.9780286,2.88692,POINT (-79.7526 36.07721),-79.7526,36.07721,0,0,0,14750
296,801.2294143,1.464,POINT (-79.7525 36.07727),-79.7525,36.07727,0,0,0,14800
297,801.4405429,0.00018,POINT (-79.7524 36.07733),-79.7524,36.07733,0,0,0,14850
298,801.5708714,1.56486,POINT (-79.7522 36.0774),-79.7522,36.0774,0,0,0,14900
299,801.7007286,2.22198,POINT (-79.7521 36.07746),-79.7521,36.07746,0,0,0,14950
300,801.9458143,0.00046,POINT (-79.752 36.07753),-79.752,36.07753,0,0,0,15000
301,802.2786571,0.00046,POINT (-79.7519 36.0776),-79.7519,36.0776,0,0,0,15050
302,802.6051,0.0006,POINT (-79.7518 36.07766),-79.7518,36.07766,0,0,0,15100
303,802.9085429,0.0006,POINT (-79.7517 36.07773),-79.7517,36.07773,0,0,0,15150
304,803.2166857,0.00046,POINT (-79.7516 36.0778),-79.7516,36.0778,0,0,0,15200
305,803.5416571,0.00014,POINT (-79.7515 36.07787),-79.7515,36.07787,0,0,0,15250
306,803.9071714,0.0006,POINT (-79.7514 36.07793),-79.7514,36.07793,0,0,0,15300
307,804.2496714,0.00046,POINT (-79.7513 36.078),-79.7513,36.078,0,0,0,15350
308,804.5861714,0.00046,POINT (-79.7511 36.07807),-79.7511,36.07807,0,0,0,15400
309,804.9105286,0.0006,POINT (-79.751 36.07813),-79.751,36.07813,0,0,0,15450
310,805.1786,0.00014,POINT (-79.7509 36.0782),-79.7509,36.0782,0,0,0,15500
311,805.4215143,0.00046,POINT (-79.7508 36.07827),-79.7508,36.07827,0,0,0,15550
312,805.6581143,0,POINT (-79.7507 36.07833),-79.7507,36.07833,0,0,0,15600
313,805.8812143,0.0006,POINT (-79.7506 36.0784),-79.7506,36.0784,0,0,0,15650
314,806.1074143,0.00014,POINT (-79.7505 36.07847),-79.7505,36.07847,0,0,0,15700
315,806.3071857,0.0006,POINT (-79.7504 36.07854),-79.7504,36.07854,0,0,0,15750
316,806.4892571,0.0006,POINT (-79.7503 36.0786),-79.7503,36.0786,0,0,0,15800
317,806.6748143,0.0006,POINT (-79.7502 36.07867),-79.7502,36.07867,0,0,0,15850
318,806.8367429,0,POINT (-79.7501 36.07874),-79.7501,36.07874,0,0,0,15900
319,806.9911571,0,POINT (-79.7499 36.0788),-79.7499,36.0788,0,0,0,15950
320,807.1290286,0.0006,POINT (-79.7498 36.07887),-79.7498,36.07887,0,0,0,16000
321,807.2688571,0.0006,POINT (-79.7497 36.07894),-79.7497,36.07894,0,0,0,16050
322,807.4008714,0,POINT (-79.7496 36.079),-79.7496,36.079,0,0,0,16100
323,807.5137,0.00046,POINT (-79.7495 36.07907),-79.7495,36.07907,0,0,0,16150
324,807.6210286,0.00014,POINT (-79.7494 36.07914),-79.7494,36.07914,0,0,0,16200
325,807.7511,0.0006,POINT (-79.7493 36.07921),-79.7493,36.07921,0,0,0,16250
326,807.8470286,0,POINT (-79.7492 36.07927),-79.7492,36.07927,0,0,0,16300
327,807.9137429,0,POINT (-79.7491 36.07934),-79.7491,36.07934,0,0,0,16350
328,807.9579714,0.0006,POINT (-79.749 36.07941),-79.749,36.07941,0,0,0,16400
329,808.0096286,0.0006,POINT (-79.7489 36.07947),-79.7489,36.07947,0,0,0,16450
330,808.0492143,0,POINT (-79.7487 36.07954),-79.7487,36.07954,0,0,0,16500
331,808.1084,0,POINT (-79.7486 36.07961),-79.7486,36.07961,0,0,0,16550
332,808.2275857,0.0006,POINT (-79.7485 36.07967),-79.7485,36.07967,0,0,0,16600
333,808.2190571,0.0006,POINT (-79.7484 36.07974),-79.7484,36.07974,0,0,0,16650
334,808.2113143,0,POINT (-79.7483 36.07981),-79.7483,36.07981,0,0,0,16700
335,808.2214571,0.00106,POINT (-79.7482 36.07988),-79.7482,36.07988,0,1,0,16750
336,808.2083143,0.00046,POINT (-79.7481 36.07994),-79.7481,36.07994,0,0,0,16800
337,808.1862857,0.00046,POINT (-79.748 36.08001),-79.748,36.08001,0,0,0,16850
338,808.1121286,0,POINT (-79.7479 36.08008),-79.7479,36.08008,0,0,0,16900
339,807.9239429,0.00046,POINT (-79.7478 36.08014),-79.7478,36.08014,0,0,0,16950
340,807.8443,0.00046,POINT (-79.7477 36.08021),-79.7477,36.08021,0,0,0,17000
341,807.8078,0.00058,POINT (-79.7476 36.08028),-79.7476,36.08028,0,0,0,17050
342,807.7541714,0.00104,POINT (-79.7474 36.08034),-79.7474,36.08034,0,0,0,17100
343,807.6594429,0.00046,POINT (-79.7473 36.08041),-79.7473,36.08041,0,0,0,17150
344,807.5284,0,POINT (-79.7472 36.08048),-79.7472,36.08048,0,0,0,17200
345,807.3992857,0.61822,POINT (-79.7471 36.08054),-79.7471,36.08054,0,0,0,17250
346,807.2590429,3.92552,POINT (-79.747 36.08061),-79.747,36.08061,0,0,0,17300
347,807.0825286,0.00062,POINT (-79.7469 36.08067),-79.7469,36.08067,0,0,0,17350
348,806.8037429,0.00018,POINT (-79.7468 36.08074),-79.7468,36.08074,0,0,0,17400
349,806.4389286,0.00018,POINT (-79.7467 36.0808),-79.7467,36.0808,0,0,0,17450
350,806.0835286,0,POINT (-79.7466 36.08087),-79.7466,36.08087,0,0,0,17500
351,805.7885429,0.00062,POINT (-79.7464 36.08093),-79.7464,36.08093,0,0,0,17550
352,805.5266143,0.00106,POINT (-79.7463 36.08099),-79.7463,36.08099,0,0,0,17600
353,805.5459286,0.00106,POINT (-79.7462 36.08106),-79.7462,36.08106,0,0,0,17650
354,806.0692714,0.00062,POINT (-79.7461 36.08112),-79.7461,36.08112,0,0,0,17700
355,806.7119,0.00018,POINT (-79.746 36.08118),-79.746,36.08118,0,0,0,17750
356,807.0993571,0.00018,POINT (-79.7459 36.08125),-79.7459,36.08125,0,0,0,17800
357,807.4596143,0,POINT (-79.7458 36.08131),-79.7458,36.08131,0,0,0,17850
358,807.9862571,0.00062,POINT (-79.7457 36.08137),-79.7457,36.08137,0,1,0,17900
359,808.5915143,0.00106,POINT (-79.7455 36.08144),-79.7455,36.08144,0,0,0,17950
360,808.9515,0.00044,POINT (-79.7454 36.0815),-79.7454,36.0815,0,0,0,18000
361,809.0409571,0.00062,POINT (-79.7453 36.08156),-79.7453,36.08156,0,0,0,18050
362,809.0284143,0.00106,POINT (-79.7452 36.08163),-79.7452,36.08163,0,0,0,18100
363,809.3565714,4.42546,POINT (-79.7451 36.08169),-79.7451,36.08169,0,0,0,18150
364,809.6395857,0.96356,POINT (-79.745 36.08175),-79.745,36.08175,0,0,0,18200
365,809.6537857,0.00064,POINT (-79.7449 36.08181),-79.7449,36.08181,0,0,0,18250
366,809.2117429,0.00024,POINT (-79.7448 36.08187),-79.7448,36.08187,0,0,0,18300
367,808.7888571,0.0004,POINT (-79.7446 36.08193),-79.7446,36.08193,0,0,0,18350
368,807.9497429,0,POINT (-79.7445 36.08199),-79.7445,36.08199,0,0,0,18400
369,807.0135429,0,POINT (-79.7444 36.08205),-79.7444,36.08205,0,0,0,18450
370,806.1928857,0,POINT (-79.7443 36.0821),-79.7443,36.0821,0,0,0,18500
371,805.4683714,0,POINT (-79.7442 36.08216),-79.7442,36.08216,0,0,0,18550
372,804.8688857,0,POINT (-79.7441 36.08222),-79.7441,36.08222,0,0,0,18600
373,804.8612143,0.00064,POINT (-79.7439 36.08228),-79.7439,36.08228,0,0,0,18650
374,805.1901857,0.00024,POINT (-79.7438 36.08234),-79.7438,36.08234,0,0,0,18700
375,805.9741,0.0004,POINT (-79.7437 36.0824),-79.7437,36.0824,0,0,0,18750
376,806.8581429,0,POINT (-79.7436 36.08246),-79.7436,36.08246,0,0,0,18800
377,807.4733857,0,POINT (-79.7435 36.08252),-79.7435,36.08252,0,0,0,18850
378,807.9387,0,POINT (-79.7434 36.08258),-79.7434,36.08258,0,0,0,18900
379,808.2709286,0,POINT (-79.7432 36.08264),-79.7432,36.08264,0,0,0,18950
380,808.3263143,0.00064,POINT (-79.7431 36.0827),-79.7431,36.0827,0,0,0,19000
381,808.0916286,3.02356,POINT (-79.743 36.08275),-79.743,36.08275,0,0,0,19050
382,807.7870286,0.88536,POINT (-79.7429 36.08281),-79.7429,36.08281,0,0,0,19100
383,807.6166,0,POINT (-79.7428 36.08287),-79.7428,36.08287,0,0,0,19150
384,807.6164143,0.00066,POINT (-79.7427 36.08292),-79.7427,36.08292,0,0,0,19200
385,807.7504714,0.00066,POINT (-79.7425 36.08298),-79.7425,36.08298,0,0,0,19250
386,807.9621714,0,POINT (-79.7424 36.08303),-79.7424,36.08303,0,0,0,19300
387,808.2187857,3.9199,POINT (-79.7423 36.08309),-79.7423,36.08309,0,0,0,19350
388,808.3838714,10.09038,POINT (-79.7422 36.08314),-79.7422,36.08314,0,0,0,19400
389,808.3913857,0,POINT (-79.7421 36.08319),-79.7421,36.08319,0,0,0,19450
390,808.3050286,0,POINT (-79.7419 36.08323),-79.7419,36.08323,0,0,0,19500
391,808.2034143,0,POINT (-79.7418 36.08327),-79.7418,36.08327,0,0,0,19550
392,808.1041857,0,POINT (-79.7417 36.08332),-79.7417,36.08332,0,0,0,19600
393,808.0555286,0,POINT (-79.7416 36.08336),-79.7416,36.08336,0,0,0,19650
394,808.0273143,0.79684,POINT (-79.7414 36.08341),-79.7414,36.08341,0,0,0,19700
395,808.0269571,5.12398,POINT (-79.7413 36.08345),-79.7413,36.08345,0,0,0,19750
396,808.0752429,0,POINT (-79.7412 36.08349),-79.7412,36.08349,0,0,0,19800
397,808.1480857,0,POINT (-79.7411 36.08353),-79.7411,36.08353,0,0,0,19850
398,808.3169,0,POINT (-79.7409 36.08356),-79.7409,36.08356,0,0,0,19900
399,808.5689714,0,POINT (-79.7408 36.0836),-79.7408,36.0836,0,0,0,19950
400,808.7178714,3.40372,POINT (-79.7407 36.08364),-79.7407,36.08364,0,0,0,20000
401,808.8736429,0.6846,POINT (-79.7405 36.08368),-79.7405,36.08368,0,0,0,20050
402,809.0453714,0.00072,POINT (-79.7404 36.08371),-79.7404,36.08371,0,1,0,20100
403,809.1860429,0,POINT (-79.7403 36.08375),-79.7403,36.08375,0,0,0,20150
404,809.3359,0,POINT (-79.7401 36.08378),-79.7401,36.08378,0,0,0,20200
405,809.4184,0.00072,POINT (-79.74 36.08382),-79.74,36.08382,0,0,0,20250
406,809.4112571,0.00072,POINT (-79.7399 36.08385),-79.7399,36.08385,0,0,0,20300
407,809.4987143,3.23708,POINT (-79.7398 36.08389),-79.7398,36.08389,0,0,0,20350
408,809.5543857,4.92136,POINT (-79.7396 36.08392),-79.7396,36.08392,0,0,0,20400
409,809.5891286,0.00074,POINT (-79.7395 36.08394),-79.7395,36.08394,0,0,0,20450
410,809.6196714,0,POINT (-79.7394 36.08397),-79.7394,36.08397,0,0,0,20500
411,809.6426143,0.00074,POINT (-79.7392 36.084),-79.7392,36.084,0,0,0,20550
412,809.6384857,0.00054,POINT (-79.7391 36.08403),-79.7391,36.08403,0,0,0,20600
413,809.6562286,0.0002,POINT (-79.739 36.08405),-79.739,36.08405,0,0,0,20650
414,809.6286,0.00074,POINT (-79.7388 36.08408),-79.7388,36.08408,0,0,0,20700
415,809.5069429,3.74036,POINT (-79.7387 36.08411),-79.7387,36.08411,0,0,0,20750
416,809.2521,5.69416,POINT (-79.7386 36.08413),-79.7386,36.08413,0,0,0,20800
417,808.9565857,0.00076,POINT (-79.7384 36.08415),-79.7384,36.08415,0,0,0,20850
418,808.6010571,0.00062,POINT (-79.7383 36.08417),-79.7383,36.08417,0,0,0,20900
419,808.2088429,0.00014,POINT (-79.7382 36.08419),-79.7382,36.08419,0,0,0,20950
420,807.9092143,0.00088,POINT (-79.738 36.0842),-79.738,36.0842,0,0,0,21000
421,807.6896571,2.12036,POINT (-79.7379 36.08422),-79.7379,36.08422,0,0,0,21050
422,807.6807429,2.60144,POINT (-79.7378 36.08424),-79.7378,36.08424,0,0,0,21100
423,807.7481143,0.00084,POINT (-79.7376 36.08425),-79.7376,36.08425,0,0,0,21150
424,807.9517286,0,POINT (-79.7375 36.08427),-79.7375,36.08427,0,0,0,21200
425,807.8513143,0,POINT (-79.7373 36.08428),-79.7373,36.08428,0,0,0,21250
426,807.7929143,0,POINT (-79.7372 36.08429),-79.7372,36.08429,0,0,0,21300
427,807.4177,0.63346,POINT (-79.7371 36.08431),-79.7371,36.08431,0,0,0,21350
428,806.8480429,1.15754,POINT (-79.7369 36.08432),-79.7369,36.08432,0,0,0,21400
429,806.0990143,0.0001,POINT (-79.7368 36.08434),-79.7368,36.08434,0,0,0,21450
430,805.4375429,0.0001,POINT (-79.7367 36.08435),-79.7367,36.08435,0,0,0,21500
431,804.7842571,0.0001,POINT (-79.7365 36.08437),-79.7365,36.08437,0,0,0,21550
432,804.4599143,0.0001,POINT (-79.7364 36.08438),-79.7364,36.08438,0,0,0,21600
433,803.9138571,0.0001,POINT (-79.7363 36.0844),-79.7363,36.0844,0,0,0,21650
434,803.4842,0,POINT (-79.7361 36.08442),-79.7361,36.08442,0,0,0,21700
435,803.2026571,0.0001,POINT (-79.736 36.08443),-79.736,36.08443,0,0,0,21750
436,802.9587571,0.0001,POINT (-79.7359 36.08445),-79.7359,36.08445,0,0,0,21800
437,802.7188857,0.0001,POINT (-79.7357 36.08446),-79.7357,36.08446,0,0,0,21850
438,802.3926429,0.0001,POINT (-79.7356 36.08448),-79.7356,36.08448,0,0,0,21900
439,802.0867714,0.0001,POINT (-79.7354 36.08449),-79.7354,36.08449,0,0,0,21950
440,802.0038714,0.0001,POINT (-79.7353 36.08451),-79.7353,36.08451,0,0,0,22000
441,802.0316286,0,POINT (-79.7352 36.08452),-79.7352,36.08452,0,0,0,22050
442,802.0911857,0.0001,POINT (-79.735 36.08454),-79.735,36.08454,0,0,0,22100
443,802.2317,0.0001,POINT (-79.7349 36.08456),-79.7349,36.08456,0,0,0,22150
444,802.3184,0.0001,POINT (-79.7348 36.08457),-79.7348,36.08457,0,0,0,22200
445,802.3773286,0.0001,POINT (-79.7346 36.08459),-79.7346,36.08459,0,0,0,22250
446,802.4225,2.04854,POINT (-79.7345 36.0846),-79.7345,36.0846,0,0,0,22300
447,802.4484143,1.59886,POINT (-79.7344 36.08462),-79.7344,36.08462,0,0,0,22350
448,802.4911714,8.00E-05,POINT (-79.7342 36.08463),-79.7342,36.08463,0,0,0,22400
449,802.4753286,0.00074,POINT (-79.7341 36.08464),-79.7341,36.08464,0,0,0,22450
450,802.4036429,0.00074,POINT (-79.734 36.08465),-79.734,36.08465,0,0,0,22500
451,802.3421857,0.00074,POINT (-79.7338 36.08466),-79.7338,36.08466,0,0,0,22550
452,802.3010857,0.00074,POINT (-79.7337 36.08468),-79.7337,36.08468,0,0,0,22600
453,802.2556714,0.00074,POINT (-79.7335 36.08469),-79.7335,36.08469,0,0,0,22650
454,802.1928286,0.00066,POINT (-79.7334 36.0847),-79.7334,36.0847,0,0,0,22700
455,802.1194857,8.00E-05,POINT (-79.7333 36.08471),-79.7333,36.08471,0,0,0,22750
456,802.0867857,0.00074,POINT (-79.7331 36.08472),-79.7331,36.08472,0,0,0,22800
457,802.0639714,0.00074,POINT (-79.733 36.08474),-79.733,36.08474,0,0,0,22850
458,802.0866286,0.00074,POINT (-79.7329 36.08475),-79.7329,36.08475,0,0,0,22900
459,802.1049429,0.00074,POINT (-79.7327 36.08476),-79.7327,36.08476,0,0,0,22950
460,802.0855857,0.00074,POINT (-79.7326 36.08477),-79.7326,36.08477,0,0,0,23000
461,802.1185857,0.00066,POINT (-79.7325 36.08478),-79.7325,36.08478,0,0,0,23050
462,802.2027429,8.00E-05,POINT (-79.7323 36.0848),-79.7323,36.0848,0,1,0,23100
463,802.2514429,0.00074,POINT (-79.7322 36.08481),-79.7322,36.08481,0,0,0,23150
464,802.3649571,0.00074,POINT (-79.732 36.08482),-79.732,36.08482,0,0,0,23200
465,802.4429143,0.00074,POINT (-79.7319 36.08483),-79.7319,36.08483,0,0,0,23250
466,802.5038857,0.00074,POINT (-79.7318 36.08484),-79.7318,36.08484,0,0,0,23300
467,802.6088571,0,POINT (-79.7316 36.08486),-79.7316,36.08486,0,0,0,23350
468,802.6873286,0.00082,POINT (-79.7315 36.08487),-79.7315,36.08487,0,0,0,23400
469,802.7278,0.00082,POINT (-79.7314 36.08488),-79.7314,36.08488,0,0,0,23450
470,802.804,0.00074,POINT (-79.7312 36.08489),-79.7312,36.08489,0,0,0,23500
471,802.8351286,0.00074,POINT (-79.7311 36.0849),-79.7311,36.0849,0,0,0,23550
472,802.9022,0,POINT (-79.731 36.08492),-79.731,36.08492,0,0,0,23600
473,802.9821857,0.00074,POINT (-79.7308 36.08493),-79.7308,36.08493,0,0,0,23650
474,803.0594286,0.00074,POINT (-79.7307 36.08494),-79.7307,36.08494,0,0,0,23700
475,803.1892143,0.00082,POINT (-79.7306 36.08495),-79.7306,36.08495,0,0,0,23750
476,803.2671571,0.00082,POINT (-79.7304 36.08496),-79.7304,36.08496,0,0,0,23800
477,803.3496,0.00074,POINT (-79.7303 36.08498),-79.7303,36.08498,0,0,0,23850
478,803.4252,0.00074,POINT (-79.7301 36.08499),-79.7301,36.08499,0,0,0,23900
479,803.4766571,0,POINT (-79.73 36.085),-79.73,36.085,0,0,0,23950
480,803.5297286,0.00074,POINT (-79.7299 36.08501),-79.7299,36.08501,0,0,0,24000
481,803.5869714,0.00074,POINT (-79.7297 36.08502),-79.7297,36.08502,0,0,0,24050
482,803.5967857,0.00082,POINT (-79.7296 36.08504),-79.7296,36.08504,0,0,0,24100
483,803.5692143,0.00082,POINT (-79.7295 36.08505),-79.7295,36.08505,0,0,0,24150
484,803.5137714,0,POINT (-79.7293 36.08506),-79.7293,36.08506,0,0,0,24200
485,803.5131286,0.00074,POINT (-79.7292 36.08507),-79.7292,36.08507,0,0,0,24250
486,803.4546714,0.00074,POINT (-79.7291 36.08508),-79.7291,36.08508,0,0,0,24300
487,803.3840143,0.00074,POINT (-79.7289 36.0851),-79.7289,36.0851,0,0,0,24350
488,803.3054714,0.00074,POINT (-79.7288 36.08511),-79.7288,36.08511,0,0,0,24400
489,803.2178286,0.06668,POINT (-79.7286 36.08512),-79.7286,36.08512,0,0,0,24450
490,803.1735286,1.7632,POINT (-79.7285 36.08513),-79.7285,36.08513,0,0,0,24500
491,803.0910143,8.00E-05,POINT (-79.7284 36.08515),-79.7284,36.08515,0,0,0,24550
492,802.8973143,0.00066,POINT (-79.7282 36.08516),-79.7282,36.08516,0,0,0,24600
493,802.7133143,0.00074,POINT (-79.7281 36.08517),-79.7281,36.08517,0,0,0,24650
494,802.3595,8.00E-05,POINT (-79.728 36.08519),-79.728,36.08519,0,0,0,24700
495,802.1368429,8.00E-05,POINT (-79.7278 36.0852),-79.7278,36.0852,0,0,0,24750
496,801.8653143,0,POINT (-79.7277 36.08521),-79.7277,36.08521,0,0,0,24800
497,801.5543143,8.00E-05,POINT (-79.7276 36.08523),-79.7276,36.08523,0,0,0,24850
498,801.2271429,0.00066,POINT (-79.7274 36.08524),-79.7274,36.08524,0,0,0,24900
499,800.8982429,0.00074,POINT (-79.7273 36.08526),-79.7273,36.08526,0,0,0,24950
500,800.5233286,8.00E-05,POINT (-79.7272 36.08527),-79.7272,36.08527,0,0,0,25000
501,800.2653857,8.00E-05,POINT (-79.727 36.08528),-79.727,36.08528,0,0,0,25050
502,799.8152857,0,POINT (-79.7269 36.0853),-79.7269,36.0853,0,0,0,25100
503,799.3945,8.00E-05,POINT (-79.7267 36.08531),-79.7267,36.08531,0,0,0,25150
504,798.9833714,1.23022,POINT (-79.7266 36.08532),-79.7266,36.08532,0,0,0,25200
505,798.5716429,4.14542,POINT (-79.7265 36.08534),-79.7265,36.08534,0,0,0,25250
506,798.1913571,0.00082,POINT (-79.7263 36.08535),-79.7263,36.08535,0,1,0,25300
507,797.8165429,0.00082,POINT (-79.7262 36.08535),-79.7262,36.08535,0,0,0,25350
508,797.4534,0.00082,POINT (-79.7261 36.08536),-79.7261,36.08536,0,0,0,25400
509,797.1100429,0.00076,POINT (-79.7259 36.08537),-79.7259,36.08537,0,0,0,25450
510,796.7115,0.0007,POINT (-79.7258 36.08538),-79.7258,36.08538,0,0,0,25500
511,796.2783,0.0007,POINT (-79.7257 36.08539),-79.7257,36.08539,0,0,0,25550
512,795.8337857,0.0007,POINT (-79.7255 36.0854),-79.7255,36.0854,0,0,0,25600
513,795.3074,0.0007,POINT (-79.7254 36.08541),-79.7254,36.08541,0,0,0,25650
514,794.7694143,0.00076,POINT (-79.7252 36.08541),-79.7252,36.08541,0,0,0,25700
515,794.2141857,0.08674,POINT (-79.7251 36.08542),-79.7251,36.08542,0,0,0,25750
516,793.6892286,0.45022,POINT (-79.725 36.08543),-79.725,36.08543,0,0,0,25800
517,793.1904857,0.0008,POINT (-79.7248 36.08544),-79.7248,36.08544,0,0,0,25850
518,792.7262,0.00074,POINT (-79.7247 36.08545),-79.7247,36.08545,0,0,0,25900
519,792.3713429,0,POINT (-79.7246 36.08546),-79.7246,36.08546,0,0,0,25950
520,792.0829857,6.00E-05,POINT (-79.7244 36.08546),-79.7244,36.08546,0,0,0,26000
521,791.8883,6.00E-05,POINT (-79.7243 36.08547),-79.7243,36.08547,0,0,0,26050
522,791.7679857,0,POINT (-79.7242 36.08548),-79.7242,36.08548,0,0,0,26100
523,791.6442286,0,POINT (-79.724 36.08549),-79.724,36.08549,0,0,0,26150
524,791.5603286,0.0007,POINT (-79.7239 36.0855),-79.7239,36.0855,0,0,0,26200
525,791.5158143,0.0007,POINT (-79.7237 36.0855),-79.7237,36.0855,0,0,0,26250
526,791.4026286,0,POINT (-79.7236 36.08551),-79.7236,36.08551,0,0,0,26300
527,791.2718429,0,POINT (-79.7235 36.08552),-79.7235,36.08552,0,0,0,26350
528,791.1011286,0,POINT (-79.7233 36.08553),-79.7233,36.08553,0,0,0,26400
529,790.8696714,4.46284,POINT (-79.7232 36.08554),-79.7232,36.08554,0,0,0,26450
530,790.6697429,1.88468,POINT (-79.7231 36.08554),-79.7231,36.08554,0,0,0,26500
531,790.4522857,0,POINT (-79.7229 36.08554),-79.7229,36.08554,0,0,0,26550
532,790.2302714,0.00076,POINT (-79.7228 36.08554),-79.7228,36.08554,0,0,0,26600
533,790.0184429,0.00076,POINT (-79.7226 36.08555),-79.7226,36.08555,0,0,0,26650
534,789.8329429,0,POINT (-79.7225 36.08555),-79.7225,36.08555,0,0,0,26700
535,789.6815,0,POINT (-79.7224 36.08555),-79.7224,36.08555,0,0,0,26750
536,789.5427571,0,POINT (-79.7222 36.08555),-79.7222,36.08555,0,0,0,26800
537,789.4028714,0,POINT (-79.7221 36.08555),-79.7221,36.08555,0,0,0,26850
538,789.2830571,0,POINT (-79.722 36.08556),-79.722,36.08556,0,0,0,26900
539,789.1391714,0,POINT (-79.7218 36.08556),-79.7218,36.08556,0,0,0,26950
540,789.0098571,0,POINT (-79.7217 36.08556),-79.7217,36.08556,0,0,0,27000
541,788.8825857,0,POINT (-79.7216 36.08556),-79.7216,36.08556,0,0,0,27050
542,788.7325857,0,POINT (-79.7214 36.08556),-79.7214,36.08556,0,0,0,27100
543,788.6154143,1.79942,POINT (-79.7213 36.08557),-79.7213,36.08557,0,0,0,27150
544,788.5082286,0.24062,POINT (-79.7211 36.08557),-79.7211,36.08557,0,0,0,27200
545,788.3698429,0,POINT (-79.721 36.08557),-79.721,36.08557,0,0,0,27250
546,788.2580714,0,POINT (-79.7209 36.08557),-79.7209,36.08557,0,0,0,27300
547,788.1419429,0,POINT (-79.7207 36.08557),-79.7207,36.08557,0,0,0,27350
548,788.0436714,0,POINT (-79.7206 36.08557),-79.7206,36.08557,0,0,0,27400
549,787.9633,0,POINT (-79.7205 36.08557),-79.7205,36.08557,0,0,0,27450
550,787.8663857,0,POINT (-79.7203 36.08557),-79.7203,36.08557,0,0,0,27500
551,787.7275,0,POINT (-79.7202 36.08557),-79.7202,36.08557,0,0,0,27550
552,787.6114143,0,POINT (-79.72 36.08557),-79.72,36.08557,0,0,0,27600
553,787.4961,0,POINT (-79.7199 36.08557),-79.7199,36.08557,0,0,0,27650
554,787.3815286,2.18444,POINT (-79.7198 36.08557),-79.7198,36.08557,0,0,0,27700
555,787.2590143,0.03158,POINT (-79.7196 36.08557),-79.7196,36.08557,0,0,0,27750
556,787.1371714,0.00076,POINT (-79.7195 36.08557),-79.7195,36.08557,0,0,0,27800
557,787.0227429,0.00076,POINT (-79.7194 36.08557),-79.7194,36.08557,0,0,0,27850
558,786.9270571,0,POINT (-79.7192 36.08558),-79.7192,36.08558,0,0,0,27900
559,786.8336857,0.00076,POINT (-79.7191 36.08558),-79.7191,36.08558,0,0,0,27950
560,786.7422143,0.00076,POINT (-79.719 36.08558),-79.719,36.08558,0,0,0,28000
561,786.649,0,POINT (-79.7188 36.08558),-79.7188,36.08558,0,0,0,28050
562,786.5591286,0,POINT (-79.7187 36.08558),-79.7187,36.08558,0,0,0,28100
563,786.4344429,0.00076,POINT (-79.7185 36.08559),-79.7185,36.08559,0,0,0,28150
564,786.2911571,0.00074,POINT (-79.7184 36.08559),-79.7184,36.08559,0,0,0,28200
565,786.1191571,2.00E-05,POINT (-79.7183 36.08559),-79.7183,36.08559,0,0,0,28250
566,785.9321429,0,POINT (-79.7181 36.08559),-79.7181,36.08559,0,0,0,28300
567,785.7003429,0.00076,POINT (-79.718 36.08559),-79.718,36.08559,0,0,0,28350
568,785.4345143,0.00076,POINT (-79.7179 36.0856),-79.7179,36.0856,0,0,0,28400
569,785.1321143,2.00E-05,POINT (-79.7177 36.0856),-79.7177,36.0856,0,0,0,28450
570,784.8134857,2.00E-05,POINT (-79.7176 36.0856),-79.7176,36.0856,0,0,0,28500
571,784.5278429,0.00076,POINT (-79.7174 36.0856),-79.7174,36.0856,0,0,0,28550
572,784.2796286,1.04594,POINT (-79.7173 36.08561),-79.7173,36.08561,0,0,0,28600
573,784.0575857,2.18368,POINT (-79.7172 36.08561),-79.7172,36.08561,0,0,0,28650
574,783.8741714,0,POINT (-79.717 36.08561),-79.717,36.08561,0,0,0,28700
575,783.8254143,0,POINT (-79.7169 36.0856),-79.7169,36.0856,0,0,0,28750
