Node_ID,Cumulative_Length_ft,Elevation_Smoothen_ft,x_coordinate,y_coordinate,Curve_degree,Station,Intersection,Switch,Switch_if
442,22100,802.0911857,-79.735,36.08454,0.0001,,,,0
443,22150,802.2317,-79.7349,36.08456,0.0001,,,,0
444,22200,802.3184,-79.7348,36.08457,0.0001,,,,0
445,22250,802.3773286,-79.7346,36.08459,0.0001,,,,0
446,22300,802.4225,-79.7345,36.0846,2.04854,,,,0
447,22350,802.4484143,-79.7344,36.08462,1.59886,,,,0
448,22400,802.4911714,-79.7342,36.08463,0.00008,,,,0
449,22450,802.4753286,-79.7341,36.08464,0.00074,,,,0
450,22500,802.4036429,-79.734,36.08465,0.00074,,,,0
451,22550,802.3421857,-79.7338,36.08466,0.00074,,,,0
452,22600,802.3010857,-79.7337,36.08468,0.00074,,,,0
453,22650,802.2556714,-79.7335,36.08469,0.00074,,,,0
454,22700,802.1928286,-79.7334,36.0847,0.00066,,,,0
455,22750,802.1194857,-79.7333,36.08471,0.00008,,,,0
456,22800,802.0867857,-79.7331,36.08472,0.00074,,,,0
457,22850,802.0639714,-79.733,36.08474,0.00074,,,,0
458,22900,802.0866286,-79.7329,36.08475,0.00074,,,,0
459,22950,802.1049429,-79.7327,36.08476,0.00074,,,,0
460,23000,802.0855857,-79.7326,36.08477,0.00074,,,,0
461,23050,802.1185857,-79.7325,36.08478,0.00066,,,,0
462,23100,802.2027429,-79.7323,36.0848,0.00008,,,,0
463,23150,802.2514429,-79.7322,36.08481,0.00074,,,,0
464,23200,802.3649571,-79.732,36.08482,0.00074,,,,0
465,23250,802.4429143,-79.7319,36.08483,0.00074,,,,0
466,23300,802.5038857,-79.7318,36.08484,0.00074,,,,0
467,23350,802.6088571,-79.7316,36.08486,0,,,,0
468,23400,802.6873286,-79.7315,36.08487,0.00082,,,,0
469,23450,802.7278,-79.7314,36.08488,0.00082,,,,0
470,23500,802.804,-79.7312,36.08489,0.00074,,,,0
471,23550,802.8351286,-79.7311,36.0849,0.00074,,,,0
472,23600,802.9022,-79.731,36.08492,0,,,,0
473,23650,802.9821857,-79.7308,36.08493,0.00074,,,,0
474,23700,803.0594286,-79.7307,36.08494,0.00074,,,,0
475,23750,803.1892143,-79.7306,36.08495,0.00082,,,,0
476,23800,803.2671571,-79.7304,36.08496,0.00082,,,,0
477,23850,803.3496,-79.7303,36.08498,0.00074,,,,0
478,23900,803.4252,-79.7301,36.08499,0.00074,,,,0
479,23950,803.4766571,-79.73,36.085,0,,,,0
480,24000,803.5297286,-79.7299,36.08501,0.00074,,,,0
481,24050,803.5869714,-79.7297,36.08502,0.00074,,,,0
482,24100,803.5967857,-79.7296,36.08504,0.00082,,,,0
483,24150,803.5692143,-79.7295,36.08505,0.00082,,,,0
484,24200,803.5137714,-79.7293,36.08506,0,,,,0
485,24250,803.5131286,-79.7292,36.08507,0.00074,,,,0
486,24300,803.4546714,-79.7291,36.08508,0.00074,,,,0
487,24350,803.3840143,-79.7289,36.0851,0.00074,,,,0
488,24400,803.3054714,-79.7288,36.08511,0.00074,,,,0
489,24450,803.2178286,-79.7286,36.08512,0.06668,,,,0
490,24500,803.1735286,-79.7285,36.08513,1.7632,,,,0
491,24550,803.0910143,-79.7284,36.08515,0.00008,,,,0
492,24600,802.8973143,-79.7282,36.08516,0.00066,,,,0
493,24650,802.7133143,-79.7281,36.08517,0.00074,,,,0
494,24700,802.3595,-79.728,36.08519,0.00008,,,,0
495,24750,802.1368429,-79.7278,36.0852,0.00008,,,,0
496,24800,801.8653143,-79.7277,36.08521,0,,,,0
497,24850,801.5543143,-79.7276,36.08523,0.00008,,,,0
498,24900,801.2271429,-79.7274,36.08524,0.00066,,,,0
499,24950,800.8982429,-79.7273,36.08526,0.00074,,,,0
500,25000,800.5233286,-79.7272,36.08527,0.00008,,,,0
501,25050,800.2653857,-79.727,36.08528,0.00008,,,,0
502,25100,799.8152857,-79.7269,36.0853,0,,,,0
503,25150,799.3945,-79.7267,36.08531,0.00008,,,,0
504,25200,798.9833714,-79.7266,36.08532,1.23022,,,,0
505,25250,798.5716429,-79.7265,36.08534,4.14542,,,,0
506,25300,798.1913571,-79.7263,36.08535,0.00082,,,,0
507,25350,797.8165429,-79.7262,36.08535,0.00082,,,,0
508,25400,797.4534,-79.7261,36.08536,0.00082,,,,0
509,25450,797.1100429,-79.7259,36.08537,0.00076,,,,0
510,25500,796.7115,-79.7258,36.08538,0.0007,,,,0
511,25550,796.2783,-79.7257,36.08539,0.0007,,,,0
512,25600,795.8337857,-79.7255,36.0854,0.0007,,,,0
513,25650,795.3074,-79.7254,36.08541,0.0007,,,,0
514,25700,794.7694143,-79.7252,36.08541,0.00076,,,,0
515,25750,794.2141857,-79.7251,36.08542,0.08674,,,,0
516,25800,793.6892286,-79.725,36.08543,0.45022,,,,0
517,25850,793.1904857,-79.7248,36.08544,0.0008,,,,0
518,25900,792.7262,-79.7247,36.08545,0.00074,,,,0
519,25950,792.3713429,-79.7246,36.08546,0,,,,0
520,26000,792.0829857,-79.7244,36.08546,6E-05,,,,0
521,26050,791.8883,-79.7243,36.08547,6E-05,,,,0
522,26100,791.7679857,-79.7242,36.08548,0,,,,0
523,26150,791.6442286,-79.724,36.08549,0,,,,0
524,26200,791.5603286,-79.7239,36.0855,0.0007,,,,0
525,26250,791.5158143,-79.7237,36.0855,0.0007,,,,0
526,26300,791.4026286,-79.7236,36.08551,0,,,,0
527,26350,791.2718429,-79.7235,36.08552,0,,,,0
528,26400,791.1011286,-79.7233,36.08553,0,,,,0
529,26450,790.8696714,-79.7232,36.08554,4.46284,,,,0
530,26500,790.6697429,-79.7231,36.08554,1.88468,,,,0
531,26550,790.4522857,-79.7229,36.08554,0,,,,0
532,26600,790.2302714,-79.7228,36.08554,0.00076,,,,0
533,26650,790.0184429,-79.7226,36.08555,0.00076,,,,0
534,26700,789.8329429,-79.7225,36.08555,0,,,,0
535,26750,789.6815,-79.7224,36.08555,0,,,,0
536,26800,789.5427571,-79.7222,36.08555,0,,,,0
537,26850,789.4028714,-79.7221,36.08555,0,,,,0
538,26900,789.2830571,-79.722,36.08556,0,,,,0
539,26950,789.1391714,-79.7218,36.08556,0,,,,0
540,27000,789.0098571,-79.7217,36.08556,0,,,,0
541,27050,788.8825857,-79.7216,36.08556,0,,,,0
542,27100,788.7325857,-79.7214,36.08556,0,,,,0
543,27150,788.6154143,-79.7213,36.08557,1.79942,,,,0
544,27200,788.5082286,-79.7211,36.08557,0.24062,,,,0
545,27250,788.3698429,-79.721,36.08557,0,,,,0
546,27300,788.2580714,-79.7209,36.08557,0,,,,0
547,27350,788.1419429,-79.7207,36.08557,0,,,,0
548,27400,788.0436714,-79.7206,36.08557,0,,,,0
549,27450,787.9633,-79.7205,36.08557,0,,,,0
550,27500,787.8663857,-79.7203,36.08557,0,,,,0
551,27550,787.7275,-79.7202,36.08557,0,,,,0
552,27600,787.6114143,-79.72,36.08557,0,,,,0
553,27650,787.4961,-79.7199,36.08557,0,,,,0
554,27700,787.3815286,-79.7198,36.08557,2.18444,,,,0
555,27750,787.2590143,-79.7196,36.08557,0.03158,,,,0
556,27800,787.1371714,-79.7195,36.08557,0.00076,,,,0
557,27850,787.0227429,-79.7194,36.08557,0.00076,,,,0
558,27900,786.9270571,-79.7192,36.08558,0,,,,0
559,27950,786.8336857,-79.7191,36.08558,0.00076,,,,0
560,28000,786.7422143,-79.719,36.08558,0.00076,,,,0
561,28050,786.649,-79.7188,36.08558,0,,,,0
562,28100,786.5591286,-79.7187,36.08558,0,,,,0
563,28150,786.4344429,-79.7185,36.08559,0.00076,,,,0
564,28200,786.2911571,-79.7184,36.08559,0.00074,,,,0
565,28250,786.1191571,-79.7183,36.08559,2E-05,,,,0
566,28300,785.9321429,-79.7181,36.08559,0,,,,0
567,28350,785.7003429,-79.718,36.08559,0.00076,,,,0
568,28400,785.4345143,-79.7179,36.0856,0.00076,,,,0
569,28450,785.1321143,-79.7177,36.0856,2E-05,,,,0
570,28500,784.8134857,-79.7176,36.0856,2E-05,,,,0
571,28550,784.5278429,-79.7174,36.0856,0.00076,,,,0
572,28600,784.2796286,-79.7173,36.08561,1.04594,,,,0
573,28650,784.0575857,-79.7172,36.08561,2.18368,,,,0
574,28700,783.8741714,-79.717,36.08561,0,,,,0
575,28750,783.8254143,-79.7169,36.0856,0,,,,0
576,28800,783.6780286,-79.7168,36.0856,0,,,,0
577,28850,783.5330143,-79.7166,36.0856,0.00074,,,,0
578,28900,783.3628714,-79.7165,36.0856,0.00074,,,,0
579,28950,783.1181,-79.7164,36.0856,0,,,,0
580,29000,782.8285714,-79.7162,36.0856,0,,,,0
581,29050,782.5501143,-79.7161,36.0856,0,,,,0
582,29100,782.1257286,-79.7159,36.0856,0,,,,0
583,29150,781.7907857,-79.7158,36.0856,0,,,,0
584,29200,781.4251,-79.7157,36.0856,0,,,,0
585,29250,781.0346857,-79.7155,36.08559,0,,,,0
586,29300,780.6670857,-79.7154,36.08559,0,,,,0
587,29350,780.2870714,-79.7153,36.08559,0,,,,0
588,29400,779.8804857,-79.7151,36.08559,0,,,,0
589,29450,779.4832286,-79.715,36.08559,0,,,,0
590,29500,779.0835571,-79.7148,36.08559,0,,,,0
591,29550,778.7116143,-79.7147,36.08559,0,,,,0
592,29600,778.3333286,-79.7146,36.08559,0,,,,0
593,29650,777.9300429,-79.7144,36.08559,0,,,,0
594,29700,777.4980429,-79.7143,36.08559,0,,,,0
595,29750,777.0412571,-79.7142,36.08558,0,,,,0
596,29800,776.5573429,-79.714,36.08558,0,,,,0
597,29850,776.0705571,-79.7139,36.08558,0,,,,0
598,29900,775.6547,-79.7137,36.08558,0,,,,0
599,29950,775.2684143,-79.7136,36.08558,1.62348,,,,0
600,30000,774.8735429,-79.7135,36.08558,2.34318,,,,0
601,30050,774.5489429,-79.7133,36.08558,0.00074,,,,0
602,30100,774.2609571,-79.7132,36.08559,0.00076,,,,0
603,30150,774.0046429,-79.7131,36.08559,0.00076,,,,0
604,30200,773.7668571,-79.7129,36.08559,0.00074,,,,0
605,30250,773.4619286,-79.7128,36.0856,2E-05,,,,0
606,30300,773.1320286,-79.7127,36.0856,0.00076,,,,0
607,30350,772.8419,-79.7125,36.0856,0.00074,,,,0
608,30400,772.5147143,-79.7124,36.0856,0.00072,,,,0
609,30450,772.1551857,-79.7122,36.08561,1.04864,,,,0
610,30500,771.7697429,-79.7121,36.08561,0.16704,,,,0
611,30550,771.3704286,-79.712,36.08561,0.00078,,,,0
612,30600,770.9862,-79.7118,36.08562,0.00078,,,,0
613,30650,770.5924857,-79.7117,36.08562,2E-05,,,,0
614,30700,770.1993,-79.7116,36.08563,2E-05,,,,0
615,30750,769.8249571,-79.7114,36.08563,2E-05,,,,0
616,30800,769.4689429,-79.7113,36.08564,2E-05,,,,0
617,30850,769.1495571,-79.7111,36.08564,2E-05,,,,0
618,30900,768.8070286,-79.711,36.08564,0.00074,,,,0
619,30950,768.4396857,-79.7109,36.08565,4.63106,,,,0
620,31000,768.0700429,-79.7107,36.08566,1.8437,,,,0
621,31050,767.6951714,-79.7106,36.08567,0.00068,,,,0
622,31100,767.3202571,-79.7105,36.08568,0.00008,,,,0
623,31150,766.9105571,-79.7103,36.08569,0.00008,,,,0
624,31200,766.4983143,-79.7102,36.0857,0.00068,,,,0
625,31250,766.0973429,-79.7101,36.08571,0.00068,,,,0
626,31300,765.6712286,-79.7099,36.08572,0.00008,,,,0
627,31350,765.2776286,-79.7098,36.08573,0.00008,,,,0
628,31400,764.8294143,-79.7096,36.08574,1.30734,,,,0
629,31450,764.4065857,-79.7095,36.08575,1.73476,,,,0
630,31500,764.0235857,-79.7094,36.08576,0.00074,,,,0
631,31550,763.6235143,-79.7092,36.08578,0.00064,,,,0
632,31600,763.2581286,-79.7091,36.08579,0.00064,,,,0
633,31650,762.9377286,-79.709,36.0858,0,,,,0
634,31700,762.6137286,-79.7088,36.08582,0.00074,,,,0
635,31750,762.3480429,-79.7087,36.08583,0.00074,,,,0
636,31800,762.0468714,-79.7086,36.08584,0.00074,,,,0
637,31850,761.7249857,-79.7084,36.08585,0.00074,,,,0
638,31900,761.4297429,-79.7083,36.08587,0.00074,,,,0
639,31950,761.1256429,-79.7082,36.08588,0.00084,,,,0
640,32000,760.8473143,-79.708,36.08589,0.00084,,,,0
641,32050,760.5711,-79.7079,36.08591,0.00074,,,,0
642,32100,760.2881143,-79.7077,36.08592,0,,,,0
643,32150,760.0050857,-79.7076,36.08593,0.00074,,,,0
644,32200,759.7248429,-79.7075,36.08595,0.00074,,,,0
645,32250,759.4663143,-79.7073,36.08596,1.3112,,,,0
646,32300,759.2755,-79.7072,36.08597,0.13262,,,,0
647,32350,759.0746,-79.7071,36.08599,0,,,,0
648,32400,758.9352286,-79.7069,36.086,0,,,,0
649,32450,758.8524143,-79.7068,36.08602,0.00076,,,,0
650,32500,758.7268714,-79.7067,36.08603,0.00076,,,,0
651,32550,758.6376714,-79.7065,36.08605,0,,,,0
652,32600,758.5826286,-79.7064,36.08606,0,,,,0
653,32650,758.4791429,-79.7063,36.08608,0,,,,0
654,32700,758.3991,-79.7061,36.08609,0,,,,0
655,32750,758.2752429,-79.706,36.08611,0,,,,0
656,32800,758.1341,-79.7058,36.08612,0,,,,0
657,32850,758.0746714,-79.7057,36.08613,0.00076,,,,0
658,32900,757.9976143,-79.7056,36.08615,0.00076,,,,0
659,32950,757.8824571,-79.7054,36.08616,0,,,,0
660,33000,757.7480286,-79.7053,36.08618,0,,,,0
661,33050,757.5588429,-79.7052,36.08619,0,,,,0
662,33100,757.3361714,-79.705,36.08621,0.0001,,,,0
663,33150,757.0846286,-79.7049,36.08622,0.0001,,,,0
664,33200,756.8235429,-79.7048,36.08624,0.00076,,,,0
665,33250,756.5416857,-79.7046,36.08625,1.31308,,,,0
666,33300,756.2140286,-79.7045,36.08627,2.44966,,,,0
667,33350,755.8874571,-79.7044,36.08629,0,,,,0
668,33400,755.5408571,-79.7042,36.0863,0,,,,0
669,33450,755.1802286,-79.7041,36.08632,0.00012,,,,0
670,33500,754.7928571,-79.7039,36.08634,0.00012,,,,0
671,33550,754.3418571,-79.7038,36.08636,0,,,,0
672,33600,753.8518,-79.7037,36.08638,0,,,,0
673,33650,753.3284857,-79.7035,36.08639,0,,,,0
674,33700,752.7428,-79.7034,36.08641,0.00012,,,,0
675,33750,752.1464571,-79.7033,36.08643,0.00012,,,,0
676,33800,751.6199857,-79.7031,36.08645,0,,,,0
677,33850,751.1780857,-79.703,36.08647,2.4928,,,,0
678,33900,750.7773429,-79.7029,36.08649,4.51022,,,,0
679,33950,750.4298286,-79.7027,36.08651,0.00018,,,,0
680,34000,750.1349429,-79.7026,36.08654,0.00018,,,,0
681,34050,749.8969429,-79.7025,36.08656,0.00056,,,,0
682,34100,749.5622286,-79.7023,36.08659,0.00056,,,,0
683,34150,749.3060714,-79.7022,36.08661,0,,,,0
684,34200,748.9437714,-79.7021,36.08664,0.00018,,,,0
685,34250,748.6350857,-79.7019,36.08666,0.0009,,,,0
686,34300,748.2778714,-79.7018,36.08669,0.0009,,,,0
687,34350,747.8897429,-79.7017,36.08671,0.00018,,,,0
688,34400,747.4985,-79.7015,36.08674,0,,,,0
689,34450,747.2203571,-79.7014,36.08676,0.00056,,,,0
690,34500,746.7523714,-79.7013,36.08678,0.00056,,,,0
691,34550,746.3552857,-79.7011,36.08681,0.00018,,,,0
692,34600,745.8829429,-79.701,36.08683,0.00018,,,,0
693,34650,745.4312857,-79.7009,36.08686,0,,,,0
694,34700,744.9860571,-79.7007,36.08688,0.00056,,,,0
695,34750,744.5269857,-79.7006,36.08691,0.00056,,,,0
696,34800,744.0634429,-79.7005,36.08693,0.3723,,,,0
697,34850,743.6241571,-79.7003,36.08696,0.16744,,,,0
698,34900,740.4184429,-79.7002,36.08698,0.00074,,,,0
699,34950,739.9540571,-79.7001,36.08701,0,,,,0
700,35000,739.5143143,-79.6999,36.08703,0,,,,0
701,35050,739.1049,-79.6998,36.08706,0,,,,0
702,35100,738.7326,-79.6997,36.08708,0.00074,,,,0
703,35150,738.3881286,-79.6995,36.0871,0.00056,,,,0
704,35200,738.0832571,-79.6994,36.08713,0.00018,,,,0
705,35250,740.5164571,-79.6993,36.08715,0,,,,0
706,35300,740.2510286,-79.6991,36.08718,0,,,,0
707,35350,739.9595429,-79.699,36.0872,0,,,,0
708,35400,739.6769,-79.6989,36.08723,0,,,,0
709,35450,739.375,-79.6987,36.08725,0.00074,,,,0
710,35500,739.0714571,-79.6986,36.08727,0.00074,,,,0
711,35550,738.7751429,-79.6985,36.0873,0,,,,0
712,35600,738.4783286,-79.6983,36.08732,0,,,,0
713,35650,738.0525143,-79.6982,36.08735,0,,,,0
714,35700,737.7707143,-79.6981,36.08737,0,,,,0
715,35750,737.4291286,-79.6979,36.0874,0.00074,,,,0
716,35800,737.0784,-79.6978,36.08742,0.00074,,,,0
717,35850,736.6622714,-79.6977,36.08744,0.00018,,,,0
718,35900,736.1801286,-79.6975,36.08747,0.53146,,,,0
719,35950,735.6846,-79.6974,36.08749,2.10818,,,,0
720,36000,735.3428429,-79.6973,36.08752,0.00072,,,,0
721,36050,734.8194143,-79.6971,36.08755,0.00072,,,,0
722,36100,734.2885857,-79.697,36.08757,0,,,,0
723,36150,733.7668429,-79.6969,36.0876,0,,,,0
724,36200,733.2337,-79.6967,36.08763,0,,,,0
725,36250,732.6789857,-79.6966,36.08765,0.00072,,,,0
726,36300,732.2223,-79.6965,36.08768,0.0009,,,,0
727,36350,731.7321429,-79.6963,36.08771,0.00018,,,,0
728,36400,730.8137857,-79.6962,36.08773,0.00072,,,,0
729,36450,730.0612429,-79.6961,36.08776,2.59558,,,,0
730,36500,729.2661143,-79.6959,36.08779,2.68608,,,,0
731,36550,728.4720286,-79.6958,36.08782,0,,,,0
732,36600,727.9667143,-79.6957,36.08785,0.00072,,,,0
733,36650,727.6267714,-79.6955,36.08788,0.00094,,,,0
734,36700,727.1568,-79.6954,36.08792,0.00094,,,,0
735,36750,727.1676714,-79.6953,36.08795,0.00072,,,,0
736,36800,727.3558857,-79.6951,36.08798,0.00072,,,,0
737,36850,727.7311857,-79.695,36.08801,0.00094,,,,0
738,36900,727.9992571,-79.6949,36.08804,0.00094,,,,0
739,36950,728.1129714,-79.6948,36.08807,9.0013,,,,0
740,37000,728.0977857,-79.6946,36.08811,3.63952,,,,0
741,37050,728.2668143,-79.6945,36.08816,0.00028,,,,0
742,37100,728.5383857,-79.6944,36.0882,0.0007,,,,0
743,37150,728.4393857,-79.6942,36.08824,0.0007,,,,0
744,37200,728.1352143,-79.6941,36.08829,0.00028,,,,0
745,37250,728.2121714,-79.694,36.08833,0.00098,,,,0
746,37300,728.1746857,-79.6939,36.08837,1.20486,,,,0
747,37350,727.8305143,-79.6937,36.08842,7.17864,,,,0
748,37400,727.4115714,-79.6936,36.08847,0,,,,0
749,37450,727.0889571,-79.6935,36.08852,0.00034,,,,0
750,37500,726.6878143,-79.6934,36.08857,0.00034,,,,0
751,37550,726.2600714,-79.6933,36.08862,0,,,,0
752,37600,725.6040143,-79.6931,36.08867,0.00034,,,,0
753,37650,724.9849,-79.693,36.08872,6.60696,,,,0
754,37700,724.3034143,-79.6929,36.08878,3.1515,,,,0
755,37750,723.9377714,-79.6928,36.08884,0.0004,,,,0
756,37800,723.4755714,-79.6927,36.08889,0.0004,,,,0
757,37850,723.2493,-79.6925,36.08895,0.0004,,,,0
758,37900,723.0946286,-79.6924,36.08901,0.0004,,,,0
759,37950,722.9227857,-79.6923,36.08907,1.63432,,,,0
760,38000,722.7853857,-79.6922,36.08913,7.98312,,,,0
761,38050,722.8846857,-79.6921,36.0892,0.00044,,,,0
762,38100,722.7502286,-79.692,36.08926,0.00044,,,,0
763,38150,722.5108286,-79.6919,36.08933,0,,,,0
764,38200,722.1709571,-79.6918,36.0894,0.0006,,,,0
765,38250,721.8281,-79.6917,36.08946,7.51334,,,,0
766,38300,721.5732714,-79.6915,36.08953,2.8091,,,,0
767,38350,721.2562714,-79.6914,36.08961,0,,,,0
768,38400,721.0676857,-79.6913,36.08968,0.00056,,,,0
769,38450,720.9418571,-79.6912,36.08976,0.00056,,,,0
770,38500,720.8320571,-79.6911,36.08983,0,,,,0
771,38550,720.6945714,-79.691,36.0899,0.00056,,,,0
772,38600,720.6033857,-79.6909,36.08998,4.71094,,,,0
773,38650,720.5108,-79.6908,36.09005,1.43376,,,,0
774,38700,720.4917714,-79.6907,36.09013,0,,,,0
775,38750,720.3865,-79.6906,36.09021,0,,,,0
776,38800,720.1302143,-79.6906,36.09029,0.00054,,,,0
777,38850,719.8407286,-79.6905,36.09037,0.00054,,,,0
778,38900,719.5741286,-79.6904,36.09045,2.83844,,,,0
779,38950,719.2679429,-79.6903,36.09053,0.008,,,,0
780,39000,718.8919143,-79.6902,36.09061,0,,,,0
781,39050,718.4513,-79.6901,36.09069,0.00052,,,,0
782,39100,717.9553286,-79.69,36.09077,0.00004,,,,0
783,39150,717.3924143,-79.6899,36.09085,0.00056,,,,0
784,39200,716.8044,-79.6898,36.09093,0,,,,0
785,39250,716.1136286,-79.6897,36.09101,0,,,,0
786,39300,715.3432857,-79.6896,36.09109,0.00056,,,,0
787,39350,714.4694429,-79.6895,36.09117,2.89952,,,,0
788,39400,713.6178429,-79.6894,36.09125,5.41128,,,,0
789,39450,712.8733429,-79.6893,36.09132,0.00056,,,,0
790,39500,712.2532714,-79.6892,36.0914,0.00056,,,,0
791,39550,711.6463143,-79.6891,36.09147,0.0005,,,,0
792,39600,711.0958714,-79.689,36.09155,0.00106,,,,0
793,39650,710.5267714,-79.6889,36.09162,0.00056,,,,0
794,39700,710.0734571,-79.6888,36.09169,0,,,,0
795,39750,709.2613571,-79.6887,36.09177,8.94372,,,,0
796,39800,708.0942571,-79.6886,36.09184,1.18292,,,,0
797,39850,706.9279571,-79.6885,36.0919,0.00014,,,,0
798,39900,705.8622857,-79.6884,36.09197,0.00014,,,,0
799,39950,705.1127714,-79.6883,36.09204,0.0006,,,,0
800,40000,704.7624429,-79.6882,36.0921,0.00106,,,,0
801,40050,704.5397286,-79.6881,36.09217,0.00046,,,,0
802,40100,703.5003286,-79.6879,36.09224,0.0006,,,,0
803,40150,700.6501,-79.6878,36.09231,5.02858,,,,0
804,40200,697.6083,-79.6877,36.09237,6.01646,,,,0
805,40250,695.1166143,-79.6876,36.09243,0.00064,,,,0
806,40300,695.3322,-79.6875,36.09248,0.00064,,,,0
807,40350,695.2973143,-79.6874,36.09254,0.0004,,,,0
808,40400,695.2901143,-79.6873,36.0926,0.0004,,,,0
809,40450,696.5950714,-79.6871,36.09266,0,,,,0
810,40500,700.0226429,-79.687,36.09272,0.00064,,,,0
811,40550,703.5876571,-79.6869,36.09278,0.00064,,,,0
812,40600,706.4766429,-79.6868,36.09283,5.1666,,,,0
813,40650,706.5379429,-79.6867,36.09289,8.26832,,,,0
814,40700,706.5668143,-79.6865,36.09293,0.00036,,,,0
815,40750,706.6481429,-79.6864,36.09298,0.00032,,,,0
816,40800,706.7199857,-79.6863,36.09303,0,,,,0
817,40850,707.0101857,-79.6862,36.09308,0.00032,,,,0
818,40900,707.5554429,-79.6861,36.09312,0.00032,,,,0
819,40950,708.3840714,-79.6859,36.09317,0.00068,,,,0
820,41000,709.2774429,-79.6858,36.09322,0.00068,,,,0
821,41050,710.2620143,-79.6857,36.09326,0.00032,,,,0
822,41100,711.2233,-79.6856,36.09331,0.00032,,,,0
823,41150,711.7401143,-79.6854,36.09336,0,,,,0
824,41200,712.1169714,-79.6853,36.0934,0.00068,,,,0
825,41250,712.3632,-79.6852,36.09345,0.00036,,,,0
826,41300,712.2569,-79.6851,36.0935,0.00032,,,,0
827,41350,711.9802571,-79.6849,36.09354,0,,,,0
828,41400,711.5748857,-79.6848,36.09359,0.00032,,,,0
829,41450,710.8536571,-79.6847,36.09364,0.00036,,,,0
830,41500,710.3985429,-79.6846,36.09368,0.00068,,,,0
831,41550,709.6615857,-79.6844,36.09373,0,,,,0
832,41600,708.6416143,-79.6843,36.09378,0.69174,,,,0
833,41650,707.6612143,-79.6842,36.09382,1.07036,,,,0
834,41700,706.7282429,-79.6841,36.09387,0.0003,,,,0
835,41750,705.9003286,-79.6839,36.09391,0.001,,,,0
836,41800,705.4211,-79.6838,36.09396,0.001,,,,0
837,41850,705.2496429,-79.6837,36.094,0.0003,,,,0
838,41900,705.3351,-79.6836,36.09405,0.00038,,,,0
839,41950,705.7068,-79.6834,36.0941,0.00038,,,,0
840,42000,706.2663143,-79.6833,36.09414,0.00038,,,,0
841,42050,706.8499571,-79.6832,36.09419,0.00038,,,,0
842,42100,707.4762429,-79.6831,36.09423,0.0003,,,,0
843,42150,707.9836286,-79.6829,36.09428,0.001,,,,0
844,42200,708.3180714,-79.6828,36.09432,0.001,,,,0
845,42250,708.6765286,-79.6827,36.09437,0.0003,,,,0
846,42300,709.0191143,-79.6826,36.09441,0.00038,,,,0
847,42350,709.3553429,-79.6824,36.09446,0.00068,,,,0
848,42400,709.7192143,-79.6823,36.0945,0.001,,,,0
849,42450,710.0908,-79.6822,36.09455,0.001,,,,0
850,42500,710.4448143,-79.6821,36.09459,0.0003,,,,0
851,42550,710.8208286,-79.6819,36.09464,0.00038,,,,0
852,42600,711.1819714,-79.6818,36.09468,0.00038,,,,0
853,42650,711.5300429,-79.6817,36.09473,0.00038,,,,0
854,42700,711.8767571,-79.6816,36.09477,1.03344,,,,0
855,42750,712.2007429,-79.6814,36.09482,1.18758,,,,0
856,42800,712.5075,-79.6813,36.09486,0.001,,,,0
857,42850,712.8403571,-79.6812,36.09491,0.0003,,,,0
858,42900,713.1853571,-79.6811,36.09495,0,,,,0
859,42950,713.5176714,-79.6809,36.09499,0.0003,,,,0
860,43000,713.8616429,-79.6808,36.09504,0.001,,,,0
861,43050,714.1963143,-79.6807,36.09508,0.001,,,,0
862,43100,714.5229429,-79.6806,36.09512,0.0003,,,,0
863,43150,714.8280286,-79.6804,36.09517,0,,,,0
864,43200,715.1325,-79.6803,36.09521,0.0003,,,,0
865,43250,715.4268714,-79.6802,36.09525,0.0003,,,,0
866,43300,715.7364,-79.6801,36.0953,0.0007,,,,0
867,43350,716.0443,-79.6799,36.09534,0.001,,,,0
868,43400,716.3776857,-79.6798,36.09538,0.0003,,,,0
869,43450,716.7177857,-79.6797,36.09543,0,,,,0
870,43500,717.0842714,-79.6796,36.09547,0.0003,,,,0
871,43550,717.4710571,-79.6794,36.09551,0.0003,,,,0
872,43600,717.8634857,-79.6793,36.09556,0.0007,,,,0
873,43650,718.2617429,-79.6792,36.0956,0.001,,,,0
874,43700,718.6599286,-79.679,36.09564,0.0003,,,,0
