OBJECTID,ORIG_FID,ORIG_LEN,ORIG_SEQ,RASTERVALU,x_coordinate,y_coordinate
439,1,213192.7864,13990,144.7510071,-78.31143577,35.54980652
440,1,213208.0264,13991,145.1048431,-78.31132288,35.54974351
441,1,213223.2664,13992,145.578598,-78.31120998,35.54968051
442,1,213238.5065,13993,145.8948059,-78.31109708,35.54961751
443,1,213253.7465,13994,146.2507935,-78.31098418,35.54955451
444,1,213268.9865,13995,146.6015015,-78.31087128,35.5494915
445,1,213284.2266,13996,147.0073853,-78.31075838,35.5494285
446,1,213299.4666,13997,147.4891205,-78.31064548,35.5493655
447,1,213314.7066,13998,147.89888,-78.31053258,35.54930249
448,1,213329.9467,13999,148.2359314,-78.31041968,35.54923949
449,1,213345.1867,14000,148.6754913,-78.31030678,35.54917649
450,1,213360.4267,14001,148.9006042,-78.31019388,35.54911348
451,1,213375.6668,14002,149.3973694,-78.31008098,35.54905048
452,1,213390.9068,14003,149.8017578,-78.30996809,35.54898747
453,1,213406.1468,14004,150.1791992,-78.30985519,35.54892447
454,1,213421.3868,14005,150.571228,-78.30974229,35.54886147
455,1,213436.6269,14006,151.1300049,-78.30962939,35.54879846
456,1,213451.8669,14007,151.1824799,-78.30951649,35.54873546
457,1,213467.1069,14008,151.7075348,-78.30940359,35.54867246
458,1,213482.347,14009,152.0375977,-78.30929069,35.54860945
459,1,213497.587,14010,152.3152771,-78.30917779,35.54854645
460,1,213512.827,14011,152.5890503,-78.30906489,35.54848345
461,1,213528.0671,14012,153.1094818,-78.30895199,35.54842044
462,1,213543.3071,14013,153.458374,-78.30883909,35.54835744
463,1,213558.5471,14014,153.7018433,-78.3087262,35.54829443
464,1,213573.7871,14015,154.0804901,-78.3086133,35.54823143
465,1,213589.0272,14016,154.4768677,-78.3085004,35.54816842
466,1,213604.2672,14017,154.880722,-78.3083875,35.54810542
467,1,213619.5072,14018,155.0550842,-78.3082746,35.54804242
468,1,213634.7473,14019,155.4256287,-78.3081617,35.54797941
469,1,213649.9873,14020,155.786972,-78.3080488,35.54791641
470,1,213665.2273,14021,155.9393311,-78.3079359,35.5478534
471,1,213680.4674,14022,156.2275543,-78.307823,35.5477904
472,1,213695.7074,14023,156.3834686,-78.3077101,35.54772739
473,1,213710.9474,14024,156.7088318,-78.3075972,35.54766439
474,1,213726.1875,14025,156.6611938,-78.30748419,35.54760152
475,1,213741.4275,14026,156.9476471,-78.30737085,35.54753904
476,1,213756.6675,14027,157.0910645,-78.30725752,35.54747656
477,1,213771.9075,14028,157.4138794,-78.30714418,35.54741407
478,1,213787.1476,14029,157.5816345,-78.30703084,35.54735159
479,1,213802.3876,14030,157.6887207,-78.30691751,35.54728911
480,1,213817.6276,14031,157.8203583,-78.30680417,35.54722663
481,1,213832.8677,14032,157.9591522,-78.30669083,35.54716414
482,1,213848.1077,14033,158.1017303,-78.3065775,35.54710166
483,1,213863.3477,14034,158.3383789,-78.30646416,35.54703918
484,1,213878.5878,14035,158.5909729,-78.30635082,35.54697669
485,1,213893.8278,14036,158.6246033,-78.30623749,35.54691421
486,1,213909.0678,14037,158.7780914,-78.30612415,35.54685173
487,1,213924.3078,14038,159.5076447,-78.30601081,35.54678925
488,1,213939.5479,14039,158.9116821,-78.30589748,35.54672675
489,1,213954.7879,14040,158.9007416,-78.30578416,35.54666426
490,1,213970.0279,14041,158.8543091,-78.30567083,35.54660177
491,1,213985.268,14042,158.9260406,-78.3055575,35.54653928
492,1,214000.508,14043,158.8920135,-78.30544417,35.54647678
493,1,214015.748,14044,158.9627686,-78.30533084,35.54641429
494,1,214030.9881,14045,158.951767,-78.30521751,35.5463518
495,1,214046.2281,14046,158.9818115,-78.30510418,35.54628931
496,1,214061.4681,14047,159.0587463,-78.30499085,35.54622681
497,1,214076.7082,14048,159.0305939,-78.30487752,35.54616432
498,1,214091.9482,14049,159.1457672,-78.3047642,35.54610183
499,1,214107.1882,14050,159.1334534,-78.30465087,35.54603933
500,1,214122.4282,14051,159.3213959,-78.30453754,35.54597684
501,1,214137.6683,14052,159.4296722,-78.30442421,35.54591435
502,1,214152.9083,14053,159.3202972,-78.30431088,35.54585185
503,1,214168.1483,14054,159.3451538,-78.30419755,35.54578936
504,1,214183.3884,14055,159.4111176,-78.30408422,35.54572687
505,1,214198.6284,14056,159.2888184,-78.30397089,35.54566437
506,1,214213.8684,14057,159.3067322,-78.30385757,35.54560188
507,1,206883.4138,13576,224.0619812,-78.35136296,35.58082739
508,1,206898.6538,13577,223.899765,-78.35125392,35.58076007
509,1,206913.8938,13578,223.8022156,-78.35114488,35.58069273
510,1,206929.1339,13579,223.6282806,-78.35103585,35.5806254
511,1,206944.3739,13580,223.394516,-78.35092681,35.58055807
512,1,206959.6139,13581,223.2512207,-78.35081777,35.58049074
513,1,206974.8539,13582,223.1110687,-78.35070874,35.58042341
514,1,206990.094,13583,223.0478973,-78.3505997,35.58035608
515,1,207005.334,13584,222.8223114,-78.35049066,35.58028875
516,1,207020.574,13585,222.6460724,-78.35038163,35.58022142
517,1,207035.8141,13586,222.5900421,-78.35027259,35.58015409
518,1,207051.0541,13587,222.2394104,-78.35016356,35.58008676
519,1,207066.2941,13588,222.1522675,-78.35005452,35.58001943
520,1,207081.5342,13589,221.8873901,-78.34994548,35.5799521
521,1,207096.7742,13590,221.7115173,-78.34983645,35.57988477
522,1,207112.0142,13591,221.5839996,-78.34972741,35.57981744
523,1,207127.2543,13592,221.459137,-78.34961837,35.57975011
524,1,207142.4943,13593,221.3849335,-78.34950934,35.57968278
525,1,207157.7343,13594,221.2202148,-78.3494003,35.57961545
526,1,207172.9743,13595,221.3073273,-78.34929126,35.57954812
527,1,207188.2144,13596,221.0815125,-78.34918223,35.57948079
528,1,207203.4544,13597,221.0328217,-78.34907319,35.57941345
529,1,207218.6944,13598,221.0755463,-78.34896415,35.57934612
530,1,207233.9345,13599,220.8663483,-78.34885512,35.57927879
531,1,207249.1745,13600,220.9295807,-78.34874608,35.57921146
532,1,207264.4145,13601,220.7854309,-78.34863704,35.57914413
533,1,207279.6546,13602,220.7414398,-78.34852801,35.5790768
534,1,207294.8946,13603,220.7214966,-78.34841897,35.57900947
535,1,207310.1346,13604,220.7222595,-78.34830993,35.57894213
536,1,207325.3747,13605,220.6135712,-78.3482009,35.5788748
537,1,207340.6147,13606,220.469574,-78.34809186,35.57880747
538,1,207355.8547,13607,220.5715027,-78.34798283,35.57874014
539,1,207371.0947,13608,221.0982056,-78.34787379,35.57867281
540,1,207386.3348,13609,220.5386658,-78.34776475,35.57860548
541,1,207401.5748,13610,220.389801,-78.34765571,35.57853815
542,1,207416.8148,13611,220.2739563,-78.34754667,35.57847082
543,1,207432.0549,13612,220.0344238,-78.34743764,35.57840349
544,1,207447.2949,13613,219.9388275,-78.3473286,35.57833616
545,1,207462.5349,13614,219.7232971,-78.34721956,35.57826883
546,1,207477.775,13615,219.5386505,-78.34711052,35.5782015
547,1,207493.015,13616,219.378418,-78.34700148,35.57813417
548,1,207508.255,13617,219.2137451,-78.34689244,35.57806684
549,1,207523.495,13618,218.800705,-78.34678341,35.57799951
550,1,207538.7351,13619,218.4697266,-78.34667437,35.57793218
551,1,207553.9751,13620,218.129715,-78.34656533,35.57786485
552,1,207569.2151,13621,217.8297882,-78.34645629,35.57779752
553,1,207584.4552,13622,217.5738983,-78.34634725,35.57773018
554,1,207599.6952,13623,217.0964813,-78.34623821,35.57766285
555,1,207614.9352,13624,216.8011932,-78.34612918,35.57759552
556,1,207630.1753,13625,216.4468842,-78.34602014,35.57752819
557,1,207645.4153,13626,216.0388947,-78.3459111,35.57746086
558,1,207660.6553,13627,215.719223,-78.34580206,35.57739353
559,1,207675.8954,13628,215.3065491,-78.34569302,35.5773262
560,1,207691.1354,13629,215.0308228,-78.34558398,35.57725887
561,1,207706.3754,13630,214.574295,-78.34547495,35.57719154
562,1,207721.6154,13631,214.2473602,-78.34536591,35.57712421
563,1,207736.8555,13632,213.9272614,-78.34525687,35.57705688
564,1,207752.0955,13633,213.5474091,-78.34514783,35.57698954
565,1,207767.3355,13634,213.0969849,-78.34503879,35.57692221
566,1,207782.5756,13635,212.7645569,-78.34492976,35.57685488
567,1,207797.8156,13636,212.3542938,-78.34482072,35.57678755
568,1,207813.0556,13637,211.906662,-78.34471168,35.57672022
569,1,207828.2957,13638,211.302002,-78.34460264,35.57665289
570,1,207843.5357,13639,210.8706055,-78.3444936,35.57658556
571,1,207858.7757,13640,210.6139374,-78.34438456,35.57651822
572,1,207874.0157,13641,210.2488861,-78.34427552,35.57645089
573,1,207889.2558,13642,209.8856659,-78.34416649,35.57638356
574,1,207904.4958,13643,209.3979187,-78.34405745,35.57631623
575,1,207919.7358,13644,209.2051849,-78.34394841,35.5762489
576,1,207934.9759,13645,208.9162445,-78.34383937,35.57618157
577,1,207950.2159,13646,208.4571228,-78.34373033,35.57611423
578,1,207965.4559,13647,208.2055054,-78.3436213,35.5760469
579,1,207980.696,13648,207.9163361,-78.34351226,35.57597957
580,1,207995.936,13649,207.5283203,-78.34340322,35.57591224
581,1,208011.176,13650,207.0816956,-78.34329418,35.5758449
582,1,208026.4161,13651,206.7566833,-78.34318514,35.57577757
583,1,208041.6561,13652,206.395752,-78.3430761,35.57571024
584,1,208056.8961,13653,206.014679,-78.34296707,35.57564291
585,1,208072.1361,13654,205.5650177,-78.34285803,35.57557558
586,1,208087.3762,13655,205.1506958,-78.34274899,35.57550824
587,1,208102.6162,13656,204.7507935,-78.34263995,35.57544091
588,1,208117.8562,13657,204.3492737,-78.34253055,35.57537397
589,1,208133.0963,13658,203.9855347,-78.34241996,35.57530834
590,1,208148.3363,13659,203.7675781,-78.34230937,35.5752427
591,1,208163.5763,13660,203.256012,-78.34219877,35.57517707
592,1,208178.8164,13661,202.9030151,-78.34208818,35.57511144
593,1,208194.0564,13662,202.4734955,-78.34197758,35.57504581
594,1,208209.2964,13663,202.1334991,-78.34186699,35.57498017
595,1,208224.5364,13664,201.78862,-78.3417564,35.57491454
596,1,208239.7765,13665,201.355545,-78.34164587,35.57484883
597,1,208255.0165,13666,200.9719086,-78.34153702,35.5747813
598,1,208270.2565,13667,200.4546814,-78.34142817,35.57471376
599,1,208285.4966,13668,200.1198425,-78.34131932,35.57464623
600,1,208300.7366,13669,199.7250214,-78.34121048,35.57457869
601,1,208315.9766,13670,199.3880768,-78.34110163,35.57451115
602,1,208331.2167,13671,199.1858215,-78.34099278,35.57444362
603,1,208346.4567,13672,198.684906,-78.34088393,35.57437608
604,1,208361.6967,13673,198.3213196,-78.34077508,35.57430854
605,1,208376.9368,13674,197.9958954,-78.34066623,35.57424101
606,1,208392.1768,13675,197.5702362,-78.34055739,35.57417347
607,1,208407.4168,13676,197.356842,-78.34044854,35.57410593
608,1,208422.6568,13677,197.043335,-78.34033969,35.5740384
609,1,208437.8969,13678,196.8469849,-78.34023084,35.57397086
610,1,208453.1369,13679,196.4907379,-78.34012199,35.57390332
611,1,208468.3769,13680,196.124527,-78.34001314,35.57383579
612,1,208483.617,13681,195.8326111,-78.33990429,35.57376825
613,1,208498.857,13682,195.5265503,-78.33979545,35.57370071
614,1,208514.097,13683,195.2707977,-78.3396866,35.57363318
615,1,208529.3371,13684,194.9761963,-78.33957775,35.57356564
616,1,208544.5771,13685,194.6574249,-78.3394689,35.5734981
617,1,208559.8171,13686,194.2174835,-78.33936005,35.57343056
618,1,208575.0572,13687,193.944519,-78.33925121,35.57336303
619,1,208590.2972,13688,193.741684,-78.33914236,35.57329549
620,1,208605.5372,13689,193.4692841,-78.33903351,35.57322795
621,1,208620.7772,13690,193.028717,-78.33892466,35.57316041
622,1,208636.0173,13691,192.7937775,-78.33881581,35.57309288
623,1,208651.2573,13692,192.4832611,-78.33870696,35.57302534
624,1,208666.4973,13693,192.1645813,-78.33859811,35.5729578
625,1,208681.7374,13694,191.8712616,-78.33848927,35.57289026
626,1,208696.9774,13695,191.4356232,-78.33838042,35.57282273
627,1,208712.2174,13696,191.1547852,-78.33827157,35.57275519
628,1,208727.4575,13697,190.9955292,-78.33816272,35.57268765
629,1,208742.6975,13698,190.5868225,-78.33805387,35.57262011
630,1,208757.9375,13699,190.3489075,-78.33794502,35.57255258
631,1,208773.1775,13700,190.1801605,-78.33783618,35.57248504
632,1,208788.4176,13701,189.8237152,-78.33772731,35.57241752
633,1,208803.6576,13702,189.4499054,-78.33761834,35.57235011
634,1,208818.8976,13703,189.2240601,-78.33750936,35.57228271
635,1,208834.1377,13704,188.8617706,-78.33740039,35.5722153
636,1,208849.3777,13705,188.7572479,-78.33729142,35.5721479
637,1,208864.6177,13706,188.0453033,-78.33718244,35.57208049
638,1,208879.8578,13707,187.7470856,-78.33707347,35.57201309
639,1,208895.0978,13708,187.554657,-78.3369645,35.57194568
640,1,208910.3378,13709,187.166687,-78.33685553,35.57187828
641,1,208925.5779,13710,186.6969299,-78.33674655,35.57181087
642,1,208940.8179,13711,186.2683868,-78.33663758,35.57174346
643,1,208956.0579,13712,185.9485779,-78.33652861,35.57167606
644,1,208971.2979,13713,185.6369476,-78.33641964,35.57160865
645,1,208986.538,13714,185.2454376,-78.33631066,35.57154125
646,1,209001.778,13715,184.7337494,-78.33620169,35.57147384
647,1,209017.018,13716,184.4367371,-78.33609272,35.57140643
648,1,209032.2581,13717,184.0057526,-78.33598374,35.57133903
649,1,209047.4981,13718,183.5984039,-78.33587477,35.57127162
650,1,209062.7381,13719,183.1735229,-78.3357658,35.57120422
651,1,209077.9782,13720,182.800354,-78.33565683,35.57113681
652,1,209093.2182,13721,182.3174286,-78.33554785,35.5710694
653,1,209108.4582,13722,181.8366547,-78.33543888,35.571002
654,1,209123.6982,13723,181.5531769,-78.33532991,35.57093459
655,1,209138.9383,13724,181.0001831,-78.33522098,35.57086713
656,1,209154.1783,13725,180.6515656,-78.33511206,35.57079967
657,1,209169.4183,13726,180.6952515,-78.33500314,35.57073221
658,1,209184.6584,13727,179.673584,-78.33489422,35.57066474
659,1,209199.8984,13728,179.2188721,-78.3347853,35.57059728
660,1,209215.1384,13729,178.9342804,-78.33467638,35.57052982
661,1,209230.3785,13730,178.5461121,-78.33456746,35.57046235
662,1,209245.6185,13731,177.944397,-78.33445854,35.57039489
663,1,209260.8585,13732,177.669632,-78.33434962,35.57032743
664,1,209276.0986,13733,177.1051178,-78.3342407,35.57025997
665,1,209291.3386,13734,176.5722198,-78.33413178,35.5701925
666,1,209306.5786,13735,176.2248993,-78.33402286,35.57012504
667,1,209321.8186,13736,175.8254089,-78.33391394,35.57005758
668,1,209337.0587,13737,175.3542328,-78.33380502,35.56999011
669,1,209352.2987,13738,174.9450378,-78.3336961,35.56992265
670,1,209367.5387,13739,174.7073364,-78.33358718,35.56985519
671,1,209382.7788,13740,174.2367096,-78.33347826,35.56978772
672,1,209398.0188,13741,173.8380127,-78.33336934,35.56972026
673,1,209413.2588,13742,173.2791138,-78.33326042,35.56965279
674,1,209428.4989,13743,173.0688019,-78.3331515,35.56958533
675,1,209443.7389,13744,172.6496124,-78.33304258,35.56951787
676,1,209458.9789,13745,172.2926788,-78.33293366,35.5694504
677,1,209474.2189,13746,171.9549103,-78.33282474,35.56938294
678,1,209489.459,13747,171.3120728,-78.33271582,35.56931548
679,1,209504.699,13748,171.2905426,-78.3326069,35.56924801
680,1,209519.939,13749,170.7819977,-78.33249798,35.56918055
681,1,209535.1791,13750,170.4940338,-78.33238906,35.56911308
682,1,209550.4191,13751,169.8389282,-78.33228014,35.56904562
683,1,209565.6591,13752,169.7849579,-78.33217122,35.56897815
684,1,209580.8992,13753,169.4054871,-78.3320623,35.56891069
685,1,209596.1392,13754,169.4214783,-78.33195338,35.56884323
686,1,209611.3792,13755,169.0054321,-78.33184446,35.56877576
687,1,209626.6193,13756,168.5868683,-78.33173516,35.5687087
688,1,209641.8593,13757,168.384491,-78.3316256,35.56864193
689,1,209657.0993,13758,168.2017365,-78.33151603,35.56857516
690,1,209672.3393,13759,168.108017,-78.33140646,35.56850839
691,1,209687.5794,13760,167.8160248,-78.33129689,35.56844163
692,1,209702.8194,13761,167.8451996,-78.33118733,35.56837486
693,1,209718.0594,13762,167.7628632,-78.33107776,35.56830809
694,1,209733.2995,13763,167.7592621,-78.33096819,35.56824132
695,1,209748.5395,13764,167.7495575,-78.33085862,35.56817456
696,1,209763.7795,13765,167.6278076,-78.33074906,35.56810779
697,1,209779.0196,13766,167.6728058,-78.33063949,35.56804102
698,1,209794.2596,13767,167.9031372,-78.33052992,35.56797425
699,1,209809.4996,13768,167.8967896,-78.33042035,35.56790748
700,1,209824.7396,13769,168.0079956,-78.33031079,35.56784072
701,1,209839.9797,13770,167.9788208,-78.33020122,35.56777395
702,1,209855.2197,13771,168.2838745,-78.33009155,35.56770729
703,1,209870.4597,13772,168.1593933,-78.32998189,35.56764063
704,1,209885.6998,13773,168.1963654,-78.32987222,35.56757397
705,1,209900.9398,13774,168.246933,-78.32976255,35.56750731
706,1,209916.1798,13775,168.2602234,-78.32965289,35.56744065
707,1,209931.4199,13776,168.3512878,-78.32954322,35.56737398
708,1,209946.6599,13777,168.4087067,-78.32943355,35.56730732
709,1,209961.8999,13778,168.5114746,-78.32932389,35.56724066
710,1,209977.14,13779,168.4939423,-78.32921422,35.567174
711,1,209992.38,13780,168.5535431,-78.32910455,35.56710734
712,1,210007.62,13781,168.6645203,-78.32899488,35.56704068
713,1,210022.86,13782,168.718277,-78.32888564,35.56697357
714,1,210038.1001,13783,168.6364899,-78.32877713,35.56690567
715,1,210053.3401,13784,168.7324066,-78.32866862,35.56683776
716,1,210068.5801,13785,168.818924,-78.32856011,35.56676986
717,1,210083.8202,13786,168.8653564,-78.3284516,35.56670196
718,1,210099.0602,13787,168.8938293,-78.3283431,35.56663405
719,1,210114.3002,13788,168.8783875,-78.32823459,35.56656615
720,1,210129.5403,13789,168.8957367,-78.32812608,35.56649824
721,1,210144.7803,13790,168.6567688,-78.32801757,35.56643034
722,1,210160.0203,13791,168.544693,-78.32790907,35.56636243
723,1,210175.2604,13792,168.4370422,-78.32780056,35.56629453
724,1,210190.5004,13793,168.3074951,-78.32769205,35.56622662
725,1,210205.7404,13794,168.1108856,-78.32758347,35.56615879
726,1,210220.9804,13795,167.91362,-78.32747481,35.56609105
727,1,210236.2205,13796,167.6844635,-78.32736614,35.56602331
728,1,210251.4605,13797,167.3564148,-78.32725748,35.56595558
729,1,210266.7005,13798,166.9723663,-78.32714881,35.56588784
730,1,210281.9406,13799,166.6162415,-78.32704015,35.5658201
731,1,210297.1806,13800,166.3346863,-78.32693148,35.56575236
732,1,210312.4206,13801,165.9777679,-78.32682282,35.56568462
