OBJECTID,x_coordinate,y_coordinate,Direction,Arc_Angle,Arc_Temp,Arc_straddle,Arc_Angle_All
8267,-78.9581,36.02534,304.3758,0.0003999999999,good,359.9996,0.0003999999999
8268,-78.9581,36.02544,304.3763,0.001,good,359.999,0.001
8269,-78.9582,36.02554,304.3758,0.001,good,359.999,0.001
8270,-78.9582,36.02564,311.2014,13.6512,good,346.3488,13.6512
8271,-78.9583,36.02574,312.8456,3.2884,good,356.7116,3.2884
8272,-78.9584,36.02584,312.8451,0.001,good,359.999,0.001
8273,-78.9584,36.02594,312.8451,0,good,360,0
8274,-78.9585,36.02604,312.8454,0.0006,good,359.9994,0.0006
8275,-78.9585,36.02614,312.8454,0,good,360,0
8276,-78.9586,36.02624,312.8454,0,good,360,0
8277,-78.9587,36.02634,318.0339,10.377,good,349.623,10.377
8278,-78.9587,36.02644,319.7187,3.3696,good,356.6304,3.3696
8279,-78.9588,36.02654,319.7184,0.0006000000001,good,359.9994,0.0006000000001
8280,-78.9588,36.02664,319.7185,0.0002000000001,good,359.9998,0.0002000000001
8281,-78.9589,36.02674,319.7184,0.0002000000001,good,359.9998,0.0002000000001
8282,-78.959,36.02684,319.7187,0.0006000000001,good,359.9994,0.0006000000001
8283,-78.959,36.02694,319.7182,0.001,good,359.999,0.001
8284,-78.9591,36.02704,319.7187,0.001,good,359.999,0.001
8285,-78.9591,36.02714,319.7182,0.001,good,359.999,0.001
8286,-78.9592,36.02724,319.7187,0.001,good,359.999,0.001
8287,-78.9592,36.02734,319.7184,0.0006000000001,good,359.9994,0.0006000000001
8288,-78.9593,36.02744,319.7187,0.0006000000001,good,359.9994,0.0006000000001
8289,-78.9594,36.02754,319.7187,0,good,360,0
8290,-78.9594,36.02764,319.7187,0,good,360,0
8291,-78.9595,36.02773,319.7185,0.0004,good,359.9996,0.0004
8292,-78.9596,36.02783,319.7187,0.0004,good,359.9996,0.0004
8293,-78.9596,36.02793,319.7187,0,good,360,0
8294,-78.9597,36.02802,316.0262,7.385,good,352.615,7.385
8295,-78.9598,36.02812,316.0049,0.0426,good,359.9574,0.0426
8296,-78.9598,36.02821,316.0052,0.0006,good,359.9994,0.0006
8297,-78.9599,36.0283,316.0052,0,good,360,0
8298,-78.96,36.02839,316.0055,0.0006,good,359.9994,0.0006
8299,-78.9601,36.02849,316.0049,0.0012,good,359.9988,0.0012
8300,-78.9602,36.02857,316.0052,0.0006,good,359.9994,0.0006
8301,-78.9602,36.02865,316.0052,0,good,360,0
8302,-78.9603,36.02874,316.0049,0.0006,good,359.9994,0.0006
8303,-78.9604,36.02882,316.0052,0.0006,good,359.9994,0.0006
8304,-78.9605,36.0289,316.0052,0,good,360,0
8305,-78.9606,36.02897,309.5737,12.863,good,347.137,12.863
8306,-78.9607,36.02905,304.1888,10.7698,good,349.2302,10.7698
8307,-78.9608,36.02912,304.1886,0.0004,good,359.9996,0.0004
8308,-78.9609,36.02919,304.1885,0.0002000000001,good,359.9998,0.0002000000001
8309,-78.961,36.02926,304.1888,0.0006000000001,good,359.9994,0.0006000000001
8310,-78.9611,36.02933,304.1886,0.0004,good,359.9996,0.0004
8311,-78.9613,36.02939,304.1885,0.0002000000001,good,359.9998,0.0002000000001
8312,-78.9614,36.02945,304.1888,0.0006000000001,good,359.9994,0.0006000000001
8313,-78.9615,36.02951,304.1452,0.0872,good,359.9128,0.0872
8314,-78.9616,36.02957,300.2568,7.7768,good,352.2232,7.7768
8315,-78.9617,36.02962,300.2573,0.001,good,359.999,0.001
8316,-78.9619,36.02967,300.257,0.0006,good,359.9994,0.0006
8317,-78.962,36.02972,300.2568,0.0004,good,359.9996,0.0004
8318,-78.9621,36.02976,300.2573,0.001,good,359.999,0.001
8319,-78.9622,36.0298,300.2568,0.001,good,359.999,0.001
8320,-78.9624,36.02984,289.4992,21.5152,good,338.4848,21.5152
8321,-78.9625,36.02987,288.4547,2.089,good,357.911,2.089
8322,-78.9626,36.0299,288.4547,0,good,360,0
8323,-78.9627,36.02993,288.4547,0,good,360,0
8324,-78.9629,36.02995,288.4547,0,good,360,0
8325,-78.963,36.02998,288.4543,0.0008,good,359.9992,0.0008
8326,-78.9632,36.02999,287.0486,2.8114,good,357.1886,2.8114
8327,-78.9633,36.03001,283.8927,6.3118,good,353.6882,6.3118
8328,-78.9634,36.03002,283.8927,0,good,360,0
8329,-78.9636,36.03003,283.8926,0.0001999999999,good,359.9998,0.0001999999999
8330,-78.9637,36.03003,283.8927,0.0001999999999,good,359.9998,0.0001999999999
8331,-78.9638,36.03004,283.8927,0,good,360,0
8332,-78.964,36.03004,282.5291,2.7272,good,357.2728,2.7272
8333,-78.9641,36.03005,275.5401,13.978,good,346.022,13.978
8334,-78.9642,36.03005,275.54,0.0001999999999,good,359.9998,0.0001999999999
8335,-78.9644,36.03004,275.5401,0.0001999999999,good,359.9998,0.0001999999999
8336,-78.9645,36.03004,275.5404,0.0006,good,359.9994,0.0006
8337,-78.9647,36.03002,274.9942,1.0924,good,358.9076,1.0924
8338,-78.9648,36.03001,267.6782,14.632,good,345.368,14.632
8339,-78.9649,36.02999,267.6782,0,good,360,0
8340,-78.9651,36.02997,267.6782,0,good,360,0
8341,-78.9652,36.02995,267.6782,0,good,360,0
8342,-78.9653,36.02992,267.6782,0,good,360,0
8343,-78.9654,36.02987,267.6767,0.003,good,359.997,0.003
8344,-78.9656,36.02983,262.505,10.3434,good,349.6566,10.3434
8345,-78.9657,36.02979,262.505,0,good,360,0
8346,-78.9658,36.02974,262.5046,0.0008,good,359.9992,0.0008
8347,-78.966,36.0297,262.505,0.0008,good,359.9992,0.0008
8348,-78.9661,36.02966,261.3876,2.2348,good,357.7652,2.2348
8349,-78.9662,36.02961,258.6173,5.5406,good,354.4594,5.5406
8350,-78.9663,36.02955,258.6169,0.0008,good,359.9992,0.0008
8351,-78.9664,36.02949,258.6169,0,good,360,0
8352,-78.9666,36.02943,258.6173,0.0008,good,359.9992,0.0008
8353,-78.9667,36.02937,250.988,15.2586,good,344.7414,15.2586
8354,-78.9668,36.02931,250.3871,1.2018,good,358.7982,1.2018
8355,-78.9669,36.02925,250.3869,0.0004,good,359.9996,0.0004
8356,-78.967,36.02919,250.3871,0.0004,good,359.9996,0.0004
8357,-78.9671,36.02912,250.3871,0,good,360,0
8358,-78.9672,36.02905,250.3873,0.0004,good,359.9996,0.0004
8359,-78.9673,36.02899,244.1262,12.5222,good,347.4778,12.5222
8360,-78.9674,36.02892,241.4474,5.3576,good,354.6424,5.3576
8361,-78.9676,36.02885,241.4474,0,good,360,0
8362,-78.9677,36.02879,241.4474,0,good,360,0
8363,-78.9678,36.02872,241.4476,0.0004,good,359.9996,0.0004
8364,-78.9679,36.02865,241.1571,0.581,good,359.419,0.581
8365,-78.968,36.02859,234.3415,13.6312,good,346.3688,13.6312
8366,-78.9681,36.02852,234.342,0.001,good,359.999,0.001
8367,-78.9682,36.02846,234.3417,0.0006,good,359.9994,0.0006
8368,-78.9683,36.02839,234.3418,0.0002,good,359.9998,0.0002
8369,-78.9684,36.02832,234.3417,0.0002,good,359.9998,0.0002
8370,-78.9685,36.02826,234.342,0.0006,good,359.9994,0.0006
8371,-78.9686,36.02819,234.3415,0.001,good,359.999,0.001
8372,-78.9688,36.02812,234.342,0.001,good,359.999,0.001
8373,-78.9689,36.02806,234.3417,0.0006,good,359.9994,0.0006
8374,-78.969,36.02799,234.3418,0.0002,good,359.9998,0.0002
8375,-78.9691,36.02793,234.3417,0.0002,good,359.9998,0.0002
8376,-78.9692,36.02787,234.342,0.0006,good,359.9994,0.0006
8377,-78.9693,36.02782,234.3415,0.001,good,359.999,0.001
8378,-78.9694,36.02776,234.342,0.001,good,359.999,0.001
8379,-78.9696,36.0277,234.3415,0.001,good,359.999,0.001
8380,-78.9697,36.02764,235.2672,1.8514,good,358.1486,1.8514
8381,-78.9698,36.0276,235.7087,0.883,good,359.117,0.883
8382,-78.9699,36.02755,235.7086,0.0002,good,359.9998,0.0002
8383,-78.9701,36.02751,235.7089,0.0006,good,359.9994,0.0006
8384,-79.0782,36.05265,235.7084,0.001,good,359.999,0.001
8385,-79.0784,36.05266,235.7089,0.001,good,359.999,0.001
8386,-79.0785,36.05268,235.7086,0.0006,good,359.9994,0.0006
8387,-79.0786,36.0527,235.7087,0.0002,good,359.9998,0.0002
8388,-79.0788,36.05272,235.7086,0.0002,good,359.9998,0.0002
8389,-79.0789,36.05273,235.7087,0.0002,good,359.9998,0.0002
8390,-79.0791,36.05275,235.7086,0.0002,good,359.9998,0.0002
8391,-79.0792,36.05277,235.7089,0.0006,good,359.9994,0.0006
8392,-79.0793,36.05279,235.7084,0.001,good,359.999,0.001
8393,-79.0795,36.05281,235.7089,0.001,good,359.999,0.001
8394,-79.0796,36.05283,235.7084,0.001,good,359.999,0.001
8395,-79.0797,36.05286,235.7089,0.001,good,359.999,0.001
8396,-79.0799,36.05288,235.7086,0.0006,good,359.9994,0.0006
8397,-79.08,36.05291,235.7087,0.0002,good,359.9998,0.0002
8398,-79.0801,36.05293,235.7086,0.0002,good,359.9998,0.0002
8399,-79.0803,36.05296,235.7089,0.0006,good,359.9994,0.0006
8400,-79.0804,36.05299,235.7084,0.001,good,359.999,0.001
8401,-79.0805,36.05301,235.4705,0.4758,good,359.5242,0.4758
8402,-79.0807,36.05304,235.0387,0.8636,good,359.1364,0.8636
8403,-79.0808,36.05307,235.0387,0,good,360,0
8404,-79.0809,36.05311,235.039,0.0006,good,359.9994,0.0006
8405,-79.081,36.05314,235.0387,0.0006,good,359.9994,0.0006
8406,-79.0812,36.05317,235.0387,0,good,360,0
8407,-79.0813,36.0532,235.0387,0,good,360,0
8408,-79.0814,36.05324,235.0387,0,good,360,0
8409,-79.0816,36.05327,235.0387,0,good,360,0
8410,-79.0817,36.0533,235.039,0.0006,good,359.9994,0.0006
8411,-79.0818,36.05334,236.5987,3.1194,good,356.8806,3.1194
8412,-79.082,36.05337,236.7766,0.3558,good,359.6442,0.3558
8413,-79.0821,36.05341,236.7766,0,good,360,0
8414,-79.0822,36.05345,236.7769,0.0006,good,359.9994,0.0006
8415,-79.0823,36.0535,236.7768,0.0002,good,359.9998,0.0002
8416,-79.0825,36.05354,236.7766,0.0004,good,359.9996,0.0004
8417,-79.0826,36.05358,236.7769,0.0006,good,359.9994,0.0006
8418,-79.0827,36.05362,236.7766,0.0006,good,359.9994,0.0006
8419,-79.0828,36.05366,238.2501,2.947,good,357.053,2.947
8420,-79.083,36.0537,240.8048,5.1094,good,354.8906,5.1094
8421,-79.0831,36.05374,240.8051,0.0006,good,359.9994,0.0006
8422,-79.0832,36.05379,240.8048,0.0006,good,359.9994,0.0006
8423,-79.0834,36.05383,241.3705,1.1314,good,358.8686,1.1314
8424,-79.0835,36.05387,244.1425,5.544,good,354.456,5.544
8425,-79.0836,36.05391,244.1421,0.0008,good,359.9992,0.0008
8426,-79.0837,36.05396,244.5372,0.7902,good,359.2098,0.7902
8427,-79.0839,36.054,255.8713,22.6682,good,337.3318,22.6682
8428,-79.084,36.05404,255.8713,0,good,360,0
8429,-79.0841,36.05409,255.8709,0.0008,good,359.9992,0.0008
8430,-79.0842,36.05413,255.8713,0.0008,good,359.9992,0.0008
8431,-79.0844,36.05417,257.7047,3.6668,good,356.3332,3.6668
8432,-79.0845,36.05422,265.1776,14.9458,good,345.0542,14.9458
8433,-79.0846,36.05426,265.1776,0,good,360,0
8434,-79.0847,36.05431,265.1776,0,good,360,0
8435,-79.0849,36.05435,265.1779,0.0006000000001,good,359.9994,0.0006000000001
8436,-79.085,36.05439,269.014,7.6722,good,352.3278,7.6722
8437,-79.0851,36.05444,272.6623,7.2966,good,352.7034,7.2966
8438,-79.0852,36.05448,272.662,0.0006000000001,good,359.9994,0.0006000000001
8439,-79.0854,36.05453,272.6623,0.0006000000001,good,359.9994,0.0006000000001
8440,-79.0855,36.05457,274.804,4.2834,good,355.7166,4.2834
8441,-79.0856,36.05461,278.4505,7.293,good,352.707,7.293
8442,-79.0857,36.05466,278.4505,0,good,360,0
8443,-79.0859,36.0547,278.4502,0.0006,good,359.9994,0.0006
8444,-79.086,36.05474,278.4505,0.0006,good,359.9994,0.0006
8445,-79.0861,36.05479,278.4505,0,good,360,0
8446,-79.0862,36.05484,284.6046,12.3082,good,347.6918,12.3082
8447,-79.0864,36.05489,289.0586,8.908,good,351.092,8.908
8448,-79.0865,36.05494,289.0585,0.0002000000001,good,359.9998,0.0002000000001
8449,-79.0866,36.05499,289.0583,0.0004,good,359.9996,0.0004
8450,-79.0867,36.05504,289.0585,0.0004,good,359.9996,0.0004
8451,-79.0869,36.05509,289.0585,0,good,360,0
8452,-79.087,36.05514,295.8718,13.6266,good,346.3734,13.6266
8453,-79.0871,36.05519,296.6674,1.5912,good,358.4088,1.5912
8454,-79.0872,36.05524,296.6678,0.0008,good,359.9992,0.0008
8455,-79.0873,36.05529,296.6676,0.0004,good,359.9996,0.0004
8456,-79.0875,36.05535,296.6674,0.0004,good,359.9996,0.0004
8457,-79.0876,36.05541,298.8029,4.271,good,355.729,4.271
8458,-79.0877,36.05546,305.4404,13.275,good,346.725,13.275
8459,-79.0878,36.05552,305.4407,0.0006,good,359.9994,0.0006
8460,-79.0879,36.05558,305.4407,0,good,360,0
8461,-79.088,36.05564,305.4407,0,good,360,0
8462,-79.0882,36.0557,305.4407,0,good,360,0
8463,-79.0883,36.05575,309.9048,8.9282,good,351.0718,8.9282
8464,-79.0583,36.03824,311.3593,2.909,good,357.091,2.909
8465,-79.0584,36.03832,311.359,0.0006000000001,good,359.9994,0.0006000000001
8466,-79.0585,36.03839,311.3593,0.0006000000001,good,359.9994,0.0006000000001
8467,-79.0586,36.03847,311.3593,0,good,360,0
8468,-79.0587,36.03854,311.4546,0.1906,good,359.8094,0.1906
8469,-79.0588,36.03862,312.0915,1.2738,good,358.7262,1.2738
8470,-79.0589,36.0387,312.0918,0.0006,good,359.9994,0.0006
8471,-79.059,36.03877,312.0915,0.0006,good,359.9994,0.0006
8472,-79.0591,36.03885,312.0918,0.0006,good,359.9994,0.0006
8473,-79.0592,36.03892,312.0918,0,good,360,0
8474,-79.0593,36.039,312.0915,0.0006,good,359.9994,0.0006
8475,-79.0594,36.03907,312.0918,0.0006,good,359.9994,0.0006
8476,-79.0595,36.03915,312.0918,0,good,360,0
8477,-79.0596,36.03922,312.0918,0,good,360,0
8478,-79.0597,36.0393,312.0915,0.0006,good,359.9994,0.0006
8479,-79.0598,36.03937,312.3062,0.4294,good,359.5706,0.4294
8480,-79.0599,36.03944,313.0542,1.496,good,358.504,1.496
8481,-79.06,36.03952,313.0539,0.0006,good,359.9994,0.0006
8482,-79.0601,36.03959,313.0542,0.0006,good,359.9994,0.0006
8483,-79.0602,36.03967,313.0539,0.0006,good,359.9994,0.0006
8484,-79.0603,36.03974,313.0539,0,good,360,0
8485,-79.0604,36.03982,313.0542,0.0006,good,359.9994,0.0006
8486,-79.0605,36.03989,313.0542,0,good,360,0
8487,-79.0606,36.03996,313.0539,0.0006,good,359.9994,0.0006
8488,-79.0607,36.04003,313.0542,0.0006,good,359.9994,0.0006
8489,-79.0608,36.0401,313.0542,0,good,360,0
8490,-79.0609,36.04018,313.0539,0.0006,good,359.9994,0.0006
8491,-79.061,36.04025,312.9371,0.2336,good,359.7664,0.2336
8492,-79.0611,36.04032,312.2073,1.4596,good,358.5404,1.4596
8493,-79.0612,36.0404,312.2076,0.0006000000001,good,359.9994,0.0006000000001
8494,-79.0613,36.04048,312.2073,0.0006000000001,good,359.9994,0.0006000000001
8495,-79.0614,36.04055,312.2073,0,good,360,0
8496,-79.0615,36.04063,312.2076,0.0006000000001,good,359.9994,0.0006000000001
8497,-79.0616,36.0407,312.2073,0.0006000000001,good,359.9994,0.0006000000001
8498,-79.0617,36.04078,312.2076,0.0006000000001,good,359.9994,0.0006000000001
8499,-79.0618,36.04085,312.2073,0.0006000000001,good,359.9994,0.0006000000001
8500,-79.0619,36.04093,312.2073,0,good,360,0
8501,-79.062,36.041,312.2076,0.0006000000001,good,359.9994,0.0006000000001
8502,-79.0621,36.04108,312.2073,0.0006000000001,good,359.9994,0.0006000000001
8503,-79.0622,36.04115,310.7103,2.994,good,357.006,2.994
8504,-79.0623,36.04123,310.5955,0.2296,good,359.7704,0.2296
8505,-79.0625,36.0413,310.596,0.001,good,359.999,0.001
8506,-79.0626,36.04138,310.5955,0.001,good,359.999,0.001
8507,-79.0627,36.04145,310.5955,0,good,360,0
8508,-79.0628,36.04153,311.4953,1.7996,good,358.2004,1.7996
8509,-79.0629,36.0416,312.7642,2.5378,good,357.4622,2.5378
8510,-79.063,36.04168,312.7645,0.0006,good,359.9994,0.0006
8511,-79.063,36.04176,312.7648,0.0006,good,359.9994,0.0006
8512,-79.0631,36.04183,312.7642,0.0012,good,359.9988,0.0012
8513,-79.0632,36.04191,312.7645,0.0006,good,359.9994,0.0006
8514,-79.0633,36.04199,312.7645,0,good,360,0
8515,-79.0634,36.04207,312.7642,0.0006,good,359.9994,0.0006
8516,-79.0635,36.04214,312.7645,0.0006,good,359.9994,0.0006
8517,-79.0636,36.04222,312.7201,0.0888,good,359.9112,0.0888
8518,-79.0637,36.0423,312.6967,0.0468,good,359.9532,0.0468
8519,-79.0638,36.04238,312.6972,0.001,good,359.999,0.001
8520,-79.0639,36.04245,312.6969,0.0006,good,359.9994,0.0006
8521,-79.064,36.04253,312.6972,0.0006,good,359.9994,0.0006
8522,-79.0641,36.04261,312.6969,0.0006,good,359.9994,0.0006
8523,-79.0642,36.04268,312.6969,0,good,360,0
8524,-79.0643,36.04276,312.6972,0.0006,good,359.9994,0.0006
8525,-79.0644,36.04284,312.6969,0.0006,good,359.9994,0.0006
8526,-79.0645,36.04291,312.6972,0.0006,good,359.9994,0.0006
8527,-79.0646,36.04299,313.9107,2.427,good,357.573,2.427
8528,-79.0647,36.04306,314.517,1.2126,good,358.7874,1.2126
8529,-79.0648,36.04314,314.517,0,good,360,0
8530,-79.0649,36.04321,314.5167,0.0006,good,359.9994,0.0006
8531,-79.065,36.04329,314.517,0.0006,good,359.9994,0.0006
8532,-79.0651,36.04337,314.5167,0.0006,good,359.9994,0.0006
8533,-79.0652,36.04344,314.517,0.0006,good,359.9994,0.0006
8534,-79.0653,36.04352,314.517,0,good,360,0
8535,-79.0654,36.04359,314.517,0,good,360,0
8536,-79.0655,36.04367,314.517,0,good,360,0
8537,-79.0656,36.04375,314.5167,0.0006,good,359.9994,0.0006
8538,-79.0657,36.04382,314.0966,0.8402,good,359.1598,0.8402
8539,-79.0658,36.0439,313.2811,1.631,good,358.369,1.631
8540,-79.0659,36.04397,313.2811,0,good,360,0
8541,-79.066,36.04405,313.2813,0.0004,good,359.9996,0.0004
8542,-79.0661,36.04413,313.2808,0.001,good,359.999,0.001
8543,-79.0662,36.04421,313.2813,0.001,good,359.999,0.001
8544,-79.0663,36.04429,313.2811,0.0004,good,359.9996,0.0004
8545,-79.0664,36.04437,313.2811,0,good,360,0
8546,-79.0665,36.04446,313.2813,0.0004,good,359.9996,0.0004
8547,-79.0666,36.04454,313.2808,0.001,good,359.999,0.001
8548,-79.0667,36.04462,313.2813,0.001,good,359.999,0.001
8549,-79.0668,36.04471,313.2811,0.0004,good,359.9996,0.0004
8550,-79.0668,36.04479,313.2811,0,good,360,0
8551,-79.0669,36.04487,313.2813,0.0004,good,359.9996,0.0004
8552,-79.067,36.04496,313.2808,0.001,good,359.999,0.001
8553,-79.0671,36.04504,313.2811,0.0006,good,359.9994,0.0006
8554,-79.0672,36.04512,313.2813,0.0004,good,359.9996,0.0004
8555,-79.0673,36.04521,313.2811,0.0004,good,359.9996,0.0004
8556,-79.0674,36.04529,313.2813,0.0004,good,359.9996,0.0004
8557,-79.0675,36.04538,313.2808,0.001,good,359.999,0.001
8558,-79.0676,36.04546,313.2811,0.0006,good,359.9994,0.0006
8559,-79.0676,36.04555,313.2813,0.0004,good,359.9996,0.0004
8560,-79.0677,36.04563,316.5577,6.5528,good,353.4472,6.5528
8561,-79.0678,36.04571,318.9335,4.7516,good,355.2484,4.7516
8562,-79.0679,36.0458,318.9335,0,good,360,0
8563,-79.068,36.04588,318.9338,0.0006000000001,good,359.9994,0.0006000000001
8564,-79.0681,36.04597,318.9335,0.0006000000001,good,359.9994,0.0006000000001
8565,-79.0682,36.04605,318.9335,0,good,360,0
8566,-79.0683,36.04614,318.9335,0,good,360,0
8567,-79.0684,36.04622,318.9335,0,good,360,0
8568,-79.0684,36.04631,318.9335,0,good,360,0
8569,-79.0685,36.0464,318.9338,0.0006000000001,good,359.9994,0.0006000000001
8570,-79.0686,36.04649,318.9335,0.0006000000001,good,359.9994,0.0006000000001
8571,-79.0687,36.04657,318.9335,0,good,360,0
8572,-79.0688,36.04666,318.9335,0,good,360,0
8573,-79.0688,36.04675,319.7927,1.7184,good,358.2816,1.7184
8574,-79.0689,36.04684,319.9142,0.243,good,359.757,0.243
8575,-79.069,36.04693,319.9143,0.0002000000001,good,359.9998,0.0002000000001
8576,-79.0691,36.04702,319.9142,0.0002000000001,good,359.9998,0.0002000000001
8577,-79.0692,36.0471,319.9142,0,good,360,0
8578,-79.0693,36.04719,319.9143,0.0002000000001,good,359.9998,0.0002000000001
8579,-79.0693,36.04728,319.9142,0.0002000000001,good,359.9998,0.0002000000001
8580,-79.0694,36.04737,319.9142,0,good,360,0
8581,-79.0695,36.04746,319.9143,0.0002000000001,good,359.9998,0.0002000000001
8582,-79.0696,36.04755,319.9142,0.0002000000001,good,359.9998,0.0002000000001
8583,-79.0697,36.04763,319.9142,0,good,360,0
8584,-79.0698,36.04772,319.9143,0.0002000000001,good,359.9998,0.0002000000001
8585,-79.0698,36.04781,320.4896,1.1506,good,358.8494,1.1506
8586,-79.0699,36.0479,322.9843,4.9894,good,355.0106,4.9894
8587,-79.07,36.04799,322.9848,0.001,good,359.999,0.001
8588,-79.0701,36.04808,322.9843,0.001,good,359.999,0.001
8589,-79.0702,36.04816,322.9845,0.0004,good,359.9996,0.0004
8590,-79.0703,36.04825,322.9846,0.0001999999999,good,359.9998,0.0001999999999
8591,-79.0703,36.04834,322.9845,0.0001999999999,good,359.9998,0.0001999999999
8592,-79.0704,36.04843,322.9843,0.0004,good,359.9996,0.0004
8593,-79.0705,36.04852,322.9848,0.001,good,359.999,0.001
8594,-79.0706,36.04861,322.9843,0.001,good,359.999,0.001
8595,-79.0707,36.04869,322.9845,0.0004,good,359.9996,0.0004
8596,-79.0707,36.04878,322.9843,0.0004,good,359.9996,0.0004
8597,-79.0708,36.04887,322.9848,0.001,good,359.999,0.001
8598,-79.0709,36.04896,322.9843,0.001,good,359.999,0.001
8599,-79.071,36.04905,322.9845,0.0004,good,359.9996,0.0004
8600,-79.0711,36.04914,322.9846,0.0001999999999,good,359.9998,0.0001999999999
8601,-79.0712,36.04923,322.9845,0.0001999999999,good,359.9998,0.0001999999999
8602,-79.0712,36.04931,322.9843,0.0004,good,359.9996,0.0004
8603,-79.0713,36.0494,322.9848,0.001,good,359.999,0.001
8604,-79.0714,36.04949,322.9843,0.001,good,359.999,0.001
8605,-79.0715,36.04958,322.9845,0.0004,good,359.9996,0.0004
8606,-79.0716,36.04966,322.9846,0.0001999999999,good,359.9998,0.0001999999999
8607,-79.0717,36.04975,322.9845,0.0001999999999,good,359.9998,0.0001999999999
8608,-79.0718,36.04983,322.9843,0.0004,good,359.9996,0.0004
8609,-79.0718,36.04992,322.9848,0.001,good,359.999,0.001
8610,-79.0719,36.05,322.9843,0.001,good,359.999,0.001
8611,-79.072,36.05009,322.9845,0.0004,good,359.9996,0.0004
8612,-79.0721,36.05017,322.9846,0.0001999999999,good,359.9998,0.0001999999999
