Speed_mph,Elevation_Smoothen_ft,Elev_Delta_CUR_ft,Elev_Delta_FOL_500ft_ft,Elev_Delta_FOL_500_1kft_ft,Elev_Delta_FOL_1k_1k5ft_ft,Elev_Delta_FOL_1k5_2kft_ft,Elev_Delta_FOL_2k_2k5ft_ft,Elev_Delta_PRE_500ft_ft,Elev_Delta_PRE_500_1kft_ft,Elev_Delta_PRE_1k_1k5ft_ft,Elev_Delta_PRE_1k5_2kft_ft,Elev_Delta_PRE_2k_2k5ft_ft,Curve_CUR_degree,Curve_Max_FOL_500ft_degree,Curve_Max_FOL_500_1kft_degree,Curve_Max_FOL_1k_1k5ft_degree,Curve_Max_FOL_1k5_2kft_degree,Curve_Max_FOL_2k_2k5ft_degree,Curve_Max_PRE_500ft_degree,Curve_Max_PRE_500_1kft_degree,Curve_Max_PRE_1k_1k5ft_degree,Curve_Max_PRE_1k5_2kft_degree,Curve_Max_PRE_2k_2k5ft_degree,Elev_Delta_FOL_500ft_ft,Curve_Max_FOL_500_1kft_degree,Curve_Max_FOL_1k_1k5ft_degree,Curve_Max_FOL_1k5_2kft_degree,Curve_Max_FOL_2k_2k5ft_degree,Curve_Max_PRE_500ft_degree,Curve_Max_PRE_500_1kft_degree,Curve_Max_PRE_1k_1k5ft_degree,Curve_Max_PRE_1k5_2kft_degree,Curve_Max_PRE_2k_2k5ft_degree,Station,Intersection,Switch,geometry,x_coordinate,y_coordinate,Station_if,Intersection_if,Switch_if,Node_ID,Cumulative_Length_ft,Distance_to_FOL_Intersection,Distance_to_FOL_Station,Distance_to_FOL_Switch,Distance_to_PRE_Intersection,Distance_to_PRE_Station,Distance_to_PRE_Switch
50.3,658.7637571,-0.43328570000005584,1.9584429000000227,1.196628500000088,0.0831286000000091,-0.6816571999999042,-0.4395286000000169,0.5644714000000022,1.0471857,1.2348713999999745,1.2246714000000338,6.631114299999922,0.0,3.04356,0.00078,1.37004,0.00074,0.00074,12.1686,12.5984,5.9542,3.9934,11.7566,1.9584429000000227,0.00078,1.37004,0.00074,0.00074,12.1686,12.5984,5.9542,3.9934,11.7566,0,1,0,POINT (-79.161921 36.079296),-79.1619,36.07925,0,0,0,4933,470350,3000,105700,39500,2400,110900,66500
55.9,659.1933143,-0.18237139999996543,0.3416428000000451,0.8502142999999478,0.4278857000000471,0.7924428000000034,0.20427150000000438,0.0926571000001104,0.10678570000004584,-0.09727139999995416,-0.5298428999999487,-0.6356715000000577,0.00076,2.79682,13.48258,6.73888,2.29234,0.00098,0.91524,2.66086,0.00074,0.00074,0.00074,0.3416428000000451,13.48258,6.73888,2.29234,0.00098,0.91524,2.66086,0.00074,0.00074,0.00074,0,1,0,POINT (-79.172671 36.079317999999994),-79.1727,36.07927,0,0,0,4854,474300,2700,101750,35550,950,114850,70450
56.37,659.2298714,-0.00807139999994888,0.10678570000004584,0.0926571000001104,0.42907149999996363,0.8502142999999478,0.6775429000000486,-0.037742900000012014,-0.4395286000000169,-0.6816571999999042,0.0831286000000091,1.196628500000088,0.0,2.66086,0.00076,2.79682,13.48258,6.73888,0.00074,0.00074,0.00074,1.37004,0.00078,0.10678570000004584,0.00076,2.79682,13.48258,6.73888,0.00074,0.00074,0.00074,1.37004,0.00078,0,1,0,POINT (-79.170222 36.079326),-79.1703,36.07931,0,0,0,4872,473400,3600,102650,36450,50,113950,69550
56.77,662.9010286,-0.7001285000000053,-0.3851000000000795,0.03841429999999946,0.10678570000004584,0.0926571000001104,0.49595720000002075,-0.6816571999999042,0.016828600000053484,1.180228599999964,1.9584429000000227,0.4213713999999982,0.00074,0.00074,0.00074,2.66086,0.00076,2.79682,0.00074,1.06174,1.37004,3.04356,12.1686,-0.3851000000000795,0.00074,2.66086,0.00076,2.79682,0.00074,1.06174,1.37004,3.04356,12.1686,0,1,0,POINT (-79.167735 36.079326),-79.1677,36.07932,0,0,0,4891,472450,900,103600,37400,4500,113000,68600
52.73,666.0588571,-0.7088143000000855,-0.6816571999999042,-0.3454285999999911,0.03841429999999946,0.10678570000004584,0.0926571000001104,-0.07722860000001219,1.0997142999999596,1.9584429000000227,0.6462285000000065,0.770957199999998,0.0,0.00074,0.00074,0.00074,2.66086,0.00076,0.00074,1.37004,3.04356,12.1686,9.8898,-0.6816571999999042,0.00074,0.00074,2.66086,0.00076,0.00074,1.37004,3.04356,12.1686,9.8898,0,1,0,POINT (-79.16644599999998 36.079326),-79.1664,36.07932,0,0,0,4900,472000,1350,104050,37850,4050,112550,68150
60.13,659.2610286,-0.005542800000057468,0.056242799999949966,0.8502142999999478,0.6871286000000509,0.7924428000000034,0.4875000000000682,0.0926571000001104,0.10678570000004584,-0.25844279999989794,-0.6760571999999456,-0.3996571000000131,0.00076,2.79682,0.0008,13.48258,6.73888,0.00098,2.66086,0.00074,0.00074,0.00074,0.00074,0.056242799999949966,0.0008,13.48258,6.73888,0.00098,2.66086,0.00074,0.00074,0.00074,0.00074,0,1,0,POINT (-79.172275 36.079338),-79.1723,36.07928,0,0,0,4857,474150,2850,101900,35700,800,114700,70300
56.07,659.4338,-0.010828599999967992,0.0926571000001104,0.22847149999995509,0.8502142999999478,0.5192284999999401,0.7924428000000034,0.10678570000004584,-0.11085720000005495,-0.6050142000000278,-0.5278571000000056,0.4517428999999993,2.66086,0.91524,2.79682,13.48258,6.73888,2.29234,0.00074,0.00074,0.00074,0.00074,1.37004,0.0926571000001104,2.79682,13.48258,6.73888,2.29234,0.00074,0.00074,0.00074,0.00074,1.37004,0,1,0,POINT (-79.171229 36.079338),-79.1712,36.07931,0,0,0,4865,473750,3250,102300,36100,400,114300,69900
55.71,659.4082143,-0.14407140000002983,0.10678570000004584,0.0926571000001104,0.056242799999949966,0.8502142999999478,0.6871286000000509,-0.25844279999989794,-0.6760571999999456,-0.3996571000000131,0.7495714000000362,1.9584429000000227,0.0,0.00074,2.66086,2.79682,0.0008,13.48258,0.00074,0.00074,0.00074,1.37004,3.04356,0.10678570000004584,2.66086,2.79682,0.0008,13.48258,0.00074,0.00074,0.00074,1.37004,3.04356,0,1,0,POINT (-79.16961899999998 36.079338),-79.1696,36.07931,0,0,0,4877,473150,200,102900,36700,5200,113700,69300
55.69,659.5089571,-0.25844279999989794,0.10678570000004584,0.0926571000001104,-0.005542800000057468,0.8502142999999478,0.7771571000000677,-0.31078580000007605,-0.6816571999999042,-0.3061142999999902,0.8730143000000226,1.9584429000000227,0.0,0.00074,2.66086,2.79682,0.0008,13.48258,0.00074,0.00074,0.00074,1.37004,3.04356,0.10678570000004584,2.66086,2.79682,0.0008,13.48258,0.00074,0.00074,0.00074,1.37004,3.04356,0,1,0,POINT (-79.16935999999998 36.079338),-79.1694,36.07931,0,0,0,4878,473100,250,102950,36750,5150,113650,69250
54.41,668.4151143,0.2779999999999063,0.18394279999995433,-0.6850428999999849,-0.4969571999999971,-0.04349999999999454,0.10678570000004584,1.2323571999999103,1.9584429000000227,0.5895285999999942,1.1365427999999156,1.2348713999999745,0.0,1.37004,0.00074,0.00074,0.00074,2.66086,3.04356,0.76588,12.1686,12.5984,5.9542,0.18394279999995433,0.00074,0.00074,0.00074,2.66086,3.04356,0.76588,12.1686,12.5984,5.9542,0,1,0,POINT (-79.164546 36.079349),-79.1645,36.07932,0,0,0,4914,471300,2050,104750,38550,3350,111850,67450
58.73,659.2973571,-0.09727139999995416,0.10678570000004584,0.0926571000001104,0.22847149999995509,0.8502142999999478,0.5192284999999401,-0.11085720000005495,-0.6050142000000278,-0.5278571000000056,0.4517428999999993,1.3453428000000258,0.0,2.66086,0.91524,2.79682,13.48258,6.73888,0.00074,0.00074,0.00074,1.37004,3.04356,0.10678570000004584,0.91524,2.79682,13.48258,6.73888,0.00074,0.00074,0.00074,1.37004,3.04356,0,1,0,POINT (-79.16992499999999 36.079356999999995),-79.1699,36.07931,0,0,0,4875,473250,100,102800,36600,5300,113800,69400
53.98,671.0437857,0.4272713999999951,0.6736713999999893,1.3070428999999422,1.2297428000000536,0.5673143000000209,1.379000000000019,0.31392859999994016,1.6985999999999422,1.5016572000000679,-0.03510000000005675,0.45785719999992125,0.0,4.1756,4.7418,7.0132,3.4022,1.00672,3.8408,5.077,8.6222,8.9202,12.11498,0.6736713999999893,4.7418,7.0132,3.4022,1.00672,3.8408,5.077,8.6222,8.9202,12.11498,0,1,0,POINT (-79.188319 36.079486),-79.1883,36.07943,0,0,0,4734,480300,5350,95750,29550,3300,120850,76450
0.0,619.7593286,0.922885699999938,0.9560857000000169,0.9783856999999898,1.299285800000007,1.4601286000000755,0.6909286000000066,0.9366285999999491,0.9709570999999642,0.9793856999999662,0.8919857000000775,0.9515572000000247,0.00074,0.00092,11.59782,13.02022,13.1112,1.1462,2.44656,0.0009,0.0009,0.0009,0.0009,0.9560857000000169,11.59782,13.02022,13.1112,1.1462,2.44656,0.0009,0.0009,0.0009,0.0009,0,1,0,POINT (-79.396564 36.080574),-79.3966,36.08056,0,0,0,3139,560050,4650,16000,7500,10350,200600,50200
0.02,619.2938,0.9366285999999491,0.9560857000000169,0.8697285000000647,1.299285800000007,1.4601286000000755,0.6909286000000066,0.9165857000000415,0.9709570999999642,0.9793856999999662,0.9212284999999838,0.9515572000000247,0.0,0.00092,6.09194,13.02022,13.1112,1.1462,2.44656,0.0009,0.0009,0.0009,0.0009,0.9560857000000169,6.09194,13.02022,13.1112,1.1462,2.44656,0.0009,0.0009,0.0009,0.0009,0,1,0,POINT (-79.39654799999998 36.080574),-79.3965,36.08058,0,0,0,3140,560000,4700,16050,7550,10300,200550,50150
5.75,617.4692286,0.8914999999999509,0.9560857000000169,0.8792856999999685,1.299285800000007,1.4601286000000755,1.1693429000000606,0.885985699999992,0.9793856999999662,0.8584713999999849,0.9515572000000247,0.9629143000000795,0.00074,0.00092,3.77986,11.59782,13.02022,13.1112,2.44656,0.0009,0.0009,0.0009,0.0009,0.9560857000000169,3.77986,11.59782,13.02022,13.1112,2.44656,0.0009,0.0009,0.0009,0.0009,0,1,0,POINT (-79.395953 36.080634999999994),-79.3959,36.08069,0,0,0,3144,559800,4900,16250,7750,10100,200350,49950
0.0,638.2537429,0.6620285999999851,0.6466141999999309,0.8074428999999554,0.99775719999991,0.9579428000000689,0.8295286000000033,1.1693429000000606,1.4601286000000755,1.299285800000007,0.8792856999999685,0.9560857000000169,1.1462,0.0954,0.903,0.0004,0.0006,0.0006,13.1112,13.02022,11.59782,3.77986,0.00092,0.6466141999999309,0.903,0.0004,0.0006,0.0006,13.1112,13.02022,11.59782,3.77986,0.00092,0,1,0,POINT (-79.40273599999999 36.080688),-79.4027,36.08064,0,0,0,3093,562350,2350,13700,5200,12650,202900,52500
59.85,615.7435857,0.8549857000000429,0.9366285999999491,0.9560857000000169,1.0498285999999553,1.299285800000007,1.4601286000000755,0.9709570999999642,0.9793856999999662,0.8919857000000775,0.9515572000000247,0.9629143000000795,1.81154,2.44656,0.00092,11.59782,13.02022,13.1112,0.00074,0.0009,0.0009,0.0009,0.0009,0.9366285999999491,0.00092,11.59782,13.02022,13.1112,0.00074,0.0009,0.0009,0.0009,0.0009,0,1,0,POINT (-79.395396 36.08079099999999),-79.3954,36.08079,0,0,0,3148,559600,5100,16450,7950,9900,200150,49750
19.83,614.0835,0.8658428999999614,0.9079857000000402,0.9560857000000169,0.8713428000000931,1.299285800000007,1.4601286000000755,0.9793856999999662,0.953742899999952,0.9515572000000247,0.9123999999999342,0.9629143000000795,0.00018,2.44656,0.00092,6.09194,11.59782,13.02022,0.0009,0.0009,0.0009,0.0009,0.0009,0.9079857000000402,0.00092,6.09194,11.59782,13.02022,0.0009,0.0009,0.0009,0.0009,0.0009,0,1,0,POINT (-79.394816 36.080848),-79.3949,36.0809,0,0,0,3152,559400,5300,16650,8150,9700,199950,49550
68.55,615.3197,0.8239286000000448,0.9366285999999491,0.9560857000000169,0.9783856999999898,1.299285800000007,1.4601286000000755,0.9709570999999642,0.9793856999999662,0.8919857000000775,0.9515572000000247,0.9629143000000795,0.00056,2.44656,0.00092,11.59782,13.02022,13.1112,0.0009,0.0009,0.0009,0.0009,0.0009,0.9366285999999491,0.00092,11.59782,13.02022,13.1112,0.0009,0.0009,0.0009,0.0009,0.0009,0,1,0,POINT (-79.39532 36.080848),-79.3953,36.08082,0,0,0,3149,559550,5150,16500,8000,9850,200100,49700
53.3,684.1720571,0.5611142999999856,1.379000000000019,1.2212713999999778,0.934028499999954,0.9439856999999847,0.5779999999999745,0.655014299999948,1.282485700000052,1.3070428999999422,0.6528286000000207,0.31392859999994016,0.0,1.00672,2.54236,1.50332,0.2182,0.92932,3.4022,7.0132,4.7418,4.1756,3.8408,1.379000000000019,2.54236,1.50332,0.2182,0.92932,3.4022,7.0132,4.7418,4.1756,3.8408,0,1,0,POINT (-79.193515 36.080867),-79.1935,36.08083,0,0,0,4694,482300,3350,93750,27550,5300,122850,78450
53.59,685.4428429,1.0737570999999662,1.379000000000019,0.8851570999999012,0.9439856999999847,0.903942900000061,0.39947140000003856,0.9439571999999998,1.0083429000000024,1.3070428999999422,0.6879142999999885,0.4668858,0.00074,2.54236,0.00084,1.50332,0.92932,0.00012,3.4022,7.0132,1.3586,4.7418,3.8408,1.379000000000019,0.00084,1.50332,0.92932,0.00012,3.4022,7.0132,1.3586,4.7418,3.8408,0,1,0,POINT (-79.193919 36.080928),-79.1939,36.08088,0,0,0,4691,482450,3200,93600,27400,5450,123000,78600
60.42,686.6033714,1.2243429000000106,1.379000000000019,0.6519857000000684,0.9439856999999847,0.7535285999999815,0.3075285999999551,1.160528500000055,0.7265570999999227,1.3070428999999422,0.6879142999999885,0.5384856999999101,0.0,2.54236,0.00084,1.50332,0.92932,0.00012,1.00672,3.4022,7.0132,4.7418,4.1756,1.379000000000019,0.00084,1.50332,0.92932,0.00012,1.00672,3.4022,7.0132,4.7418,4.1756,0,1,0,POINT (-79.19411 36.080936),-79.1942,36.08092,0,0,0,4689,482550,3100,93500,27300,5550,123100,78700
70.31,614.0835,0.8658428999999614,0.9079857000000402,0.9560857000000169,0.8713428000000931,1.299285800000007,1.4601286000000755,0.9793856999999662,0.953742899999952,0.9515572000000247,0.9123999999999342,0.9629143000000795,0.00018,2.44656,0.00092,6.09194,11.59782,13.02022,0.0009,0.0009,0.0009,0.0009,0.0009,0.9079857000000402,0.00092,6.09194,11.59782,13.02022,0.0009,0.0009,0.0009,0.0009,0.0009,0,1,0,POINT (-79.39480099999999 36.080917),-79.3949,36.0809,0,0,0,3152,559400,5300,16650,8150,9700,199950,49550
33.22,640.2958143,0.527228599999944,0.7072286000000076,0.99775719999991,0.9579428000000689,0.8295286000000033,0.38810000000000855,0.6620285999999851,1.4601286000000755,1.445371399999999,1.299285800000007,0.9560857000000169,0.001,0.5404,0.903,0.0006,0.0006,0.0006,1.1462,13.1112,13.02022,11.59782,0.00092,0.7072286000000076,0.903,0.0006,0.0006,0.0006,1.1462,13.1112,13.02022,11.59782,0.00092,0,1,0,POINT (-79.403636 36.080951),-79.4036,36.08094,0,0,0,3086,562700,2000,13350,4850,13000,203250,52850
21.01,610.8766286,0.9684570999999096,0.9709570999999642,0.9366285999999491,0.9560857000000169,0.9783856999999898,1.299285800000007,0.9793856999999662,0.8919857000000775,0.9515572000000247,0.9629143000000795,1.1236000000000104,0.0009,0.00074,2.44656,0.00092,11.59782,13.02022,0.0009,0.0009,0.0009,0.0009,0.0009,0.9709570999999642,2.44656,0.00092,11.59782,13.02022,0.0009,0.0009,0.0009,0.0009,0.0009,0,1,0,POINT (-79.393886 36.08109199999999),-79.3939,36.08108,0,0,0,3159,559050,5650,17000,8500,9350,199600,49200
37.57,642.0960286,0.6548142999999982,0.9066715000000158,0.99775719999991,0.8779286000000184,0.6761857000000191,0.1569857999999158,0.6609285999999202,0.7288142999999536,1.4601286000000755,1.299285800000007,0.8389715000000706,0.0,0.903,0.0006,0.0006,0.0006,0.0008,0.001,1.5112,13.1112,11.59782,6.09194,0.9066715000000158,0.0006,0.0006,0.0006,0.0008,0.001,1.5112,13.1112,11.59782,6.09194,0,1,0,POINT (-79.40432999999999 36.081188),-79.4044,36.08121,0,0,0,3080,563000,1700,13050,4550,13300,203550,53150
62.24,693.2319714,0.5738570999999411,0.6374714999999469,0.9439856999999847,0.7416713999999729,0.2573143000000755,-0.010628600000018196,1.379000000000019,1.2925715000000082,0.6701856999999336,1.3070428999999422,0.9617143000000397,0.00064,0.00084,1.50332,0.92932,0.00012,0.00012,2.54236,1.00672,3.4022,7.0132,4.7418,0.6374714999999469,1.50332,0.92932,0.00012,0.00012,2.54236,1.00672,3.4022,7.0132,4.7418,0,1,0,POINT (-79.195826 36.081195),-79.1958,36.08113,0,0,0,4677,483150,2500,92900,26700,6150,123700,79300
51.57,697.9706286,0.9316000000000031,0.9439856999999847,0.4642286000000695,0.2057999999999538,-0.09921429999997144,-0.31394280000006347,0.934028499999954,1.0913572000000613,1.379000000000019,0.7643429000000879,1.1526428999999325,0.0,0.92932,0.00012,0.00012,0.00012,0.00064,1.50332,2.54236,1.00672,3.4022,7.0132,0.9439856999999847,0.00012,0.00012,0.00012,0.00064,1.50332,2.54236,1.00672,3.4022,7.0132,0,1,0,POINT (-79.19777999999998 36.08139),-79.1978,36.08135,0,0,0,4662,483900,1750,92150,25950,6900,124450,80050
61.73,698.9146143,0.903942900000061,0.8460142999999789,0.3419857000000093,0.14695720000008805,-0.11294290000000728,-0.2872714000000087,0.9439856999999847,0.8851570999999012,1.379000000000019,1.0737570999999662,0.846457100000066,0.0,0.92932,0.00012,0.00012,0.00012,0.00138,1.50332,0.00084,2.54236,3.4022,3.3792,0.8460142999999789,0.00012,0.00012,0.00012,0.00138,1.50332,0.00084,2.54236,3.4022,3.3792,0,1,0,POINT (-79.198092 36.081416999999995),-79.1981,36.08138,0,0,0,4660,484000,1650,92050,25850,7000,124550,80150
56.22,697.9706286,0.9316000000000031,0.9439856999999847,0.4642286000000695,0.2057999999999538,-0.09921429999997144,-0.31394280000006347,0.934028499999954,1.0913572000000613,1.379000000000019,0.7643429000000879,1.1526428999999325,0.0,0.92932,0.00012,0.00012,0.00012,0.00064,1.50332,2.54236,1.00672,3.4022,7.0132,0.9439856999999847,0.00012,0.00012,0.00012,0.00064,1.50332,2.54236,1.00672,3.4022,7.0132,0,1,0,POINT (-79.19787100000002 36.081416999999995),-79.1978,36.08135,0,0,0,4662,483900,1750,92150,25950,6900,124450,80050
22.12,605.3501571,0.820457200000078,0.9793856999999662,0.9709570999999642,0.9079857000000402,0.9560857000000169,0.8713428000000931,0.9515572000000247,0.9123999999999342,0.9629143000000795,1.1664856999999529,2.682185699999991,0.00018,0.0009,0.0009,2.44656,0.00092,6.09194,0.0009,0.0009,0.0009,0.0009,2.43756,0.9793856999999662,0.0009,2.44656,0.00092,6.09194,0.0009,0.0009,0.0009,0.0009,2.43756,0,1,0,POINT (-79.392177 36.081416999999995),-79.3922,36.08141,0,0,0,3172,558400,6300,17650,9150,8700,198950,48550
18.97,602.3304714,0.8776285000000144,0.8919857000000775,0.9793856999999662,0.9709570999999642,0.9366285999999491,0.9560857000000169,0.9515572000000247,0.9629143000000795,1.1236000000000104,2.2223142999999936,2.682185699999991,0.00074,0.0009,0.0009,0.00074,2.44656,0.00092,0.0009,0.0009,0.0009,2.43756,0.00092,0.8919857000000775,0.0009,0.00074,2.44656,0.00092,0.0009,0.0009,0.0009,2.43756,0.00092,0,1,0,POINT (-79.391299 36.081576999999996),-79.3913,36.08159,0,0,0,3179,558050,6650,18000,9500,8350,198600,48200
37.19,646.7772286,0.9560285000000022,0.9579428000000689,0.8295286000000033,0.5023142999999664,0.11340000000006967,0.2671143000000029,0.99775719999991,0.6609285999999202,0.6909286000000066,1.4601286000000755,1.299285800000007,0.0004,0.0006,0.0006,0.0006,0.0008,0.001,0.903,0.001,1.1462,13.1112,13.02022,0.9579428000000689,0.0006,0.0006,0.0008,0.001,0.903,0.001,1.1462,13.1112,13.02022,0,1,0,POINT (-79.40584799999999 36.081664999999994),-79.4059,36.08172,0,0,0,3068,563600,1100,12450,3950,13900,204150,53750
70.21,600.0684429,0.836471500000016,0.9515572000000247,0.9194286000000602,0.9793856999999662,0.8914999999999509,0.9560857000000169,0.9629143000000795,0.895728599999984,1.1664856999999529,2.682185699999991,1.6002143000000615,0.00056,0.0009,0.0009,0.0009,2.44656,0.00092,0.0009,0.0009,0.0009,2.43756,2.06362,0.9515572000000247,0.0009,0.0009,2.44656,0.00092,0.0009,0.0009,0.0009,2.43756,2.06362,0,1,0,POINT (-79.390628 36.081694999999996),-79.3906,36.08172,0,0,0,3184,557800,6900,18250,9750,8100,198350,47950
61.56,701.4978429,0.5779999999999745,0.5085713999999371,0.22572860000002493,-0.08002859999999146,-0.31394280000006347,-0.2289428000000271,0.9439856999999847,0.934028499999954,1.2212713999999778,1.379000000000019,0.5673143000000209,0.92932,0.00012,0.00012,0.00012,0.00012,0.00138,0.2182,1.50332,2.54236,1.00672,3.4022,0.5085713999999371,0.00012,0.00012,0.00012,0.00138,0.2182,1.50332,2.54236,1.00672,3.4022,0,1,0,POINT (-79.199077 36.081527),-79.199,36.0815,0,0,0,4653,484350,1300,91700,25500,7350,124900,80500
59.07,701.7583,0.5085713999999371,0.4642286000000695,0.2057999999999538,-0.09921429999997144,-0.31394280000006347,-0.20330000000001291,0.9439856999999847,0.934028499999954,1.0913572000000613,1.379000000000019,0.7643429000000879,0.0,0.00012,0.00012,0.00012,0.00064,0.00138,0.92932,1.50332,2.54236,1.00672,3.4022,0.4642286000000695,0.00012,0.00012,0.00064,0.00138,0.92932,1.50332,2.54236,1.00672,3.4022,0,1,0,POINT (-79.199161 36.08154600000001),-79.1992,36.08152,0,0,0,4652,484400,1250,91650,25450,7400,124950,80550
59.4,702.7134143,0.2730285999999751,0.2573143000000755,-0.010628600000018196,-0.23608569999998963,-0.2856714000000693,-0.20330000000001291,0.7416713999999729,0.9439856999999847,0.5738570999999411,1.379000000000019,1.2925715000000082,0.00012,0.00012,0.00012,0.00012,0.00138,0.00138,0.92932,1.50332,0.00084,2.54236,1.00672,0.2573143000000755,0.00012,0.00012,0.00138,0.00138,0.92932,1.50332,0.00084,2.54236,1.00672,0,1,0,POINT (-79.199954 36.081584),-79.1999,36.0816,0,0,0,4647,484650,1000,91400,25200,7650,125200,80800
61.76,702.7134143,0.2730285999999751,0.2573143000000755,-0.010628600000018196,-0.23608569999998963,-0.2856714000000693,-0.20330000000001291,0.7416713999999729,0.9439856999999847,0.5738570999999411,1.379000000000019,1.2925715000000082,0.00012,0.00012,0.00012,0.00012,0.00138,0.00138,0.92932,1.50332,0.00084,2.54236,1.00672,0.2573143000000755,0.00012,0.00012,0.00138,0.00138,0.92932,1.50332,0.00084,2.54236,1.00672,0,1,0,POINT (-79.19984 36.08160699999999),-79.1999,36.0816,0,0,0,4647,484650,1000,91400,25200,7650,125200,80800
66.56,703.2079714,0.2436999999999898,0.22572860000002493,-0.08002859999999146,-0.31394280000006347,-0.2289428000000271,-0.16554289999999128,0.5779999999999745,0.9439856999999847,0.934028499999954,1.2212713999999778,1.379000000000019,0.00012,0.00012,0.00012,0.00012,0.00138,0.00138,0.92932,0.2182,1.50332,2.54236,1.00672,0.22572860000002493,0.00012,0.00012,0.00138,0.00138,0.92932,0.2182,1.50332,2.54236,1.00672,0,1,0,POINT (-79.20041199999999 36.081699),-79.2004,36.08166,0,0,0,4643,484850,800,91200,25000,7850,125400,81000
61.87,703.4337,0.2057999999999538,0.17675709999991795,-0.11294290000000728,-0.3075714000000289,-0.20330000000001291,-0.06131429999993543,0.4642286000000695,0.9439856999999847,0.934028499999954,0.9840714000000617,1.379000000000019,0.00012,0.00012,0.00012,0.00138,0.00138,0.00138,0.00012,0.92932,1.50332,2.54236,1.81282,0.17675709999991795,0.00012,0.00138,0.00138,0.00138,0.00012,0.92932,1.50332,2.54236,1.81282,0,1,0,POINT (-79.200694 36.081752),-79.2007,36.0817,0,0,0,4641,484950,700,91100,24900,7950,125500,81100
66.39,703.7248571,-0.06871430000001055,-0.08002859999999146,-0.31394280000006347,-0.24035719999994853,-0.20330000000001291,0.19372859999998582,0.2436999999999898,0.6985286000000315,0.9439856999999847,0.7332572000000255,1.377885699999979,0.0,0.00012,0.00012,0.00138,0.00138,0.00012,0.00012,0.92932,1.24798,1.50332,2.54236,-0.08002859999999146,0.00012,0.00138,0.00138,0.00012,0.00012,0.92932,1.24798,1.50332,2.54236,0,1,0,POINT (-79.201533 36.08181700000001),-79.2015,36.08179,0,0,0,4635,485250,400,90800,24600,8250,125800,81400
59.35,703.4230143,-0.11294290000000728,-0.13158569999995962,-0.2872714000000087,-0.20330000000001291,0.016757200000029115,0.295714299999986,0.14695720000008805,0.3419857000000093,0.8460142999999789,0.9439856999999847,0.7772572000000082,0.0,0.00012,0.00138,0.00138,0.00064,0.00012,0.00012,0.00012,0.92932,1.50332,0.00084,-0.13158569999995962,0.00138,0.00138,0.00064,0.00012,0.00012,0.00012,0.92932,1.50332,0.00084,0,1,0,POINT (-79.202311 36.081886),-79.2023,36.08189,0,0,0,4629,485550,100,90500,24300,8550,126100,81700
